Trade Key,Position ID,Order Ticket,Symbol,Broker Symbol,Direction,Result,Entry Time UTC,Exit Or Archive End UTC,Timeframe,Bars CSV,Entry Bar Open UTC,Exit Bar Open UTC,Entry Bar Row Index,Exit Bar Row Index,Bars In Trade Window
2238082823,2238082823,2238082823,EURAUD,EURAUDm,long,Profit,2026-08-26T11:35:19.933000+00:00,2026-08-26T17:34:46.307000+00:00,15m,bars/EURAUD/15m/EURAUD_15m.csv,2026-08-26T11:30:00+00:00,2026-08-26T17:30:00+00:00,548,572,25
2238082823,2238082823,2238082823,EURAUD,EURAUDm,long,Profit,2026-08-26T11:35:19.933000+00:00,2026-08-26T17:34:46.307000+00:00,5m,bars/EURAUD/5m/EURAUD_5m.csv,2026-08-26T11:35:00+00:00,2026-08-26T17:30:00+00:00,1642,1713,72
2238351221,2238351221,2238351221,XAUUSD,XAUUSDm,short,Loss,2026-08-26T12:15:23.239000+00:00,2026-08-26T12:30:00.289000+00:00,4h,bars/XAUUSD/4h/XAUUSD_4h.csv,2026-08-26T12:00:00+00:00,2026-08-26T12:00:00+00:00,35,35,1
2238351221,2238351221,2238351221,XAUUSD,XAUUSDm,short,Loss,2026-08-26T12:15:23.239000+00:00,2026-08-26T12:30:00.289000+00:00,15m,bars/XAUUSD/15m/XAUUSD_15m.csv,2026-08-26T12:15:00+00:00,2026-08-26T12:30:00+00:00,527,528,2
2238351221,2238351221,2238351221,XAUUSD,XAUUSDm,short,Loss,2026-08-26T12:15:23.239000+00:00,2026-08-26T12:30:00.289000+00:00,5m,bars/XAUUSD/5m/XAUUSD_5m.csv,2026-08-26T12:15:00+00:00,2026-08-26T12:30:00+00:00,1581,1584,4
2238706622,2238706622,2238706622,NZDCHF,NZDCHFm,short,Profit,2026-08-26T12:40:19.814000+00:00,2026-08-26T15:25:00.684000+00:00,4h,bars/NZDCHF/4h/NZDCHF_4h.csv,2026-08-26T12:00:00+00:00,2026-08-26T12:00:00+00:00,35,35,1
2238706622,2238706622,2238706622,NZDCHF,NZDCHFm,short,Profit,2026-08-26T12:40:19.814000+00:00,2026-08-26T15:25:00.684000+00:00,15m,bars/NZDCHF/15m/NZDCHF_15m.csv,2026-08-26T12:30:00+00:00,2026-08-26T15:15:00+00:00,552,563,12
2238706622,2238706622,2238706622,NZDCHF,NZDCHFm,short,Profit,2026-08-26T12:40:19.814000+00:00,2026-08-26T15:25:00.684000+00:00,5m,bars/NZDCHF/5m/NZDCHF_5m.csv,2026-08-26T12:40:00+00:00,2026-08-26T15:25:00+00:00,1657,1690,34
2239725524,2239725524,2239725524,XAUUSD,XAUUSDm,short,Loss,2026-08-26T13:55:17.400000+00:00,2026-08-26T14:00:08.871000+00:00,4h,bars/XAUUSD/4h/XAUUSD_4h.csv,2026-08-26T12:00:00+00:00,2026-08-26T12:00:00+00:00,35,35,1
2239725524,2239725524,2239725524,XAUUSD,XAUUSDm,short,Loss,2026-08-26T13:55:17.400000+00:00,2026-08-26T14:00:08.871000+00:00,15m,bars/XAUUSD/15m/XAUUSD_15m.csv,2026-08-26T13:45:00+00:00,2026-08-26T14:00:00+00:00,533,534,2
2239725524,2239725524,2239725524,XAUUSD,XAUUSDm,short,Loss,2026-08-26T13:55:17.400000+00:00,2026-08-26T14:00:08.871000+00:00,5m,bars/XAUUSD/5m/XAUUSD_5m.csv,2026-08-26T13:55:00+00:00,2026-08-26T14:00:00+00:00,1601,1602,2
2240105070,2240105070,2240105070,NZDJPY,NZDJPYm,long,Loss,2026-08-26T14:35:17.842000+00:00,2026-08-26T14:57:34.960000+00:00,4h,bars/NZDJPY/4h/NZDJPY_4h.csv,2026-08-26T12:00:00+00:00,2026-08-26T12:00:00+00:00,35,35,1
2240105070,2240105070,2240105070,NZDJPY,NZDJPYm,long,Loss,2026-08-26T14:35:17.842000+00:00,2026-08-26T14:57:34.960000+00:00,15m,bars/NZDJPY/15m/NZDJPY_15m.csv,2026-08-26T14:30:00+00:00,2026-08-26T14:45:00+00:00,560,561,2
2240105070,2240105070,2240105070,NZDJPY,NZDJPYm,long,Loss,2026-08-26T14:35:17.842000+00:00,2026-08-26T14:57:34.960000+00:00,5m,bars/NZDJPY/5m/NZDJPY_5m.csv,2026-08-26T14:35:00+00:00,2026-08-26T14:55:00+00:00,1678,1682,5
2241264010,2241264010,2241264010,GBPAUD,GBPAUDm,long,Loss,2026-08-26T16:30:14.698000+00:00,2026-08-26T21:50:06.706000+00:00,4h,bars/GBPAUD/4h/GBPAUD_4h.csv,2026-08-26T16:00:00+00:00,2026-08-26T20:00:00+00:00,36,37,2
2241264010,2241264010,2241264010,GBPAUD,GBPAUDm,long,Loss,2026-08-26T16:30:14.698000+00:00,2026-08-26T21:50:06.706000+00:00,15m,bars/GBPAUD/15m/GBPAUD_15m.csv,2026-08-26T16:30:00+00:00,2026-08-26T21:45:00+00:00,568,589,22
2241264010,2241264010,2241264010,GBPAUD,GBPAUDm,long,Loss,2026-08-26T16:30:14.698000+00:00,2026-08-26T21:50:06.706000+00:00,5m,bars/GBPAUD/5m/GBPAUD_5m.csv,2026-08-26T16:30:00+00:00,2026-08-26T21:50:00+00:00,1698,1761,64
2241352320,2241352320,2241352320,AUDJPY,AUDJPYm,short,Loss,2026-08-26T16:40:40.798000+00:00,2026-08-26T17:28:02.209000+00:00,4h,bars/AUDJPY/4h/AUDJPY_4h.csv,2026-08-26T16:00:00+00:00,2026-08-26T16:00:00+00:00,36,36,1
2241352320,2241352320,2241352320,AUDJPY,AUDJPYm,short,Loss,2026-08-26T16:40:40.798000+00:00,2026-08-26T17:28:02.209000+00:00,15m,bars/AUDJPY/15m/AUDJPY_15m.csv,2026-08-26T16:30:00+00:00,2026-08-26T17:15:00+00:00,568,571,4
2241352320,2241352320,2241352320,AUDJPY,AUDJPYm,short,Loss,2026-08-26T16:40:40.798000+00:00,2026-08-26T17:28:02.209000+00:00,5m,bars/AUDJPY/5m/AUDJPY_5m.csv,2026-08-26T16:40:00+00:00,2026-08-26T17:25:00+00:00,1704,1713,10
2242177972,2242177972,2242177972,AUDNZD,AUDNZDm,short,Loss,2026-08-26T19:05:18.017000+00:00,2026-08-26T22:00:05.363000+00:00,4h,bars/AUDNZD/4h/AUDNZD_4h.csv,2026-08-26T16:00:00+00:00,2026-08-26T20:00:00+00:00,36,37,2
2242177972,2242177972,2242177972,AUDNZD,AUDNZDm,short,Loss,2026-08-26T19:05:18.017000+00:00,2026-08-26T22:00:05.363000+00:00,15m,bars/AUDNZD/15m/AUDNZD_15m.csv,2026-08-26T19:00:00+00:00,2026-08-26T22:00:00+00:00,578,590,13
2242177972,2242177972,2242177972,AUDNZD,AUDNZDm,short,Loss,2026-08-26T19:05:18.017000+00:00,2026-08-26T22:00:05.363000+00:00,5m,bars/AUDNZD/5m/AUDNZD_5m.csv,2026-08-26T19:05:00+00:00,2026-08-26T22:00:00+00:00,1731,1766,36
2245798310,2245798310,2245798310,AUDCAD,AUDCADm,short,Profit,2026-08-27T08:35:22.806000+00:00,2026-08-27T10:55:57.189000+00:00,4h,bars/AUDCAD/4h/AUDCAD_4h.csv,2026-08-27T08:00:00+00:00,2026-08-27T08:00:00+00:00,40,40,1
2245798310,2245798310,2245798310,AUDCAD,AUDCADm,short,Profit,2026-08-27T08:35:22.806000+00:00,2026-08-27T10:55:57.189000+00:00,15m,bars/AUDCAD/15m/AUDCAD_15m.csv,2026-08-27T08:30:00+00:00,2026-08-27T10:45:00+00:00,632,641,10
2245798310,2245798310,2245798310,AUDCAD,AUDCADm,short,Profit,2026-08-27T08:35:22.806000+00:00,2026-08-27T10:55:57.189000+00:00,5m,bars/AUDCAD/5m/AUDCAD_5m.csv,2026-08-27T08:35:00+00:00,2026-08-27T10:55:00+00:00,1894,1922,29
2245823456,2245823456,2245823456,USDCAD,USDCADm,short,Profit,2026-08-27T08:40:27.287000+00:00,2026-08-27T12:13:46.089000+00:00,4h,bars/USDCAD/4h/USDCAD_4h.csv,2026-08-27T08:00:00+00:00,2026-08-27T12:00:00+00:00,40,41,2
2245823456,2245823456,2245823456,USDCAD,USDCADm,short,Profit,2026-08-27T08:40:27.287000+00:00,2026-08-27T12:13:46.089000+00:00,15m,bars/USDCAD/15m/USDCAD_15m.csv,2026-08-27T08:30:00+00:00,2026-08-27T12:00:00+00:00,632,646,15
2245823456,2245823456,2245823456,USDCAD,USDCADm,short,Profit,2026-08-27T08:40:27.287000+00:00,2026-08-27T12:13:46.089000+00:00,5m,bars/USDCAD/5m/USDCAD_5m.csv,2026-08-27T08:40:00+00:00,2026-08-27T12:10:00+00:00,1897,1939,43
2246723445,2246723445,2246723445,AUDUSD,AUDUSDm,short,Loss,2026-08-27T10:40:12.321000+00:00,2026-08-27T11:21:01.478000+00:00,4h,bars/AUDUSD/4h/AUDUSD_4h.csv,2026-08-27T08:00:00+00:00,2026-08-27T08:00:00+00:00,40,40,1
2246723445,2246723445,2246723445,AUDUSD,AUDUSDm,short,Loss,2026-08-27T10:40:12.321000+00:00,2026-08-27T11:21:01.478000+00:00,15m,bars/AUDUSD/15m/AUDUSD_15m.csv,2026-08-27T10:30:00+00:00,2026-08-27T11:15:00+00:00,640,643,4
2246723445,2246723445,2246723445,AUDUSD,AUDUSDm,short,Loss,2026-08-27T10:40:12.321000+00:00,2026-08-27T11:21:01.478000+00:00,5m,bars/AUDUSD/5m/AUDUSD_5m.csv,2026-08-27T10:40:00+00:00,2026-08-27T11:20:00+00:00,1921,1929,9
2246909612,2246909612,2246909612,AUDCAD,AUDCADm,short,Loss,2026-08-27T11:05:24.580000+00:00,2026-08-27T12:17:37.945000+00:00,4h,bars/AUDCAD/4h/AUDCAD_4h.csv,2026-08-27T08:00:00+00:00,2026-08-27T12:00:00+00:00,40,41,2
2246909612,2246909612,2246909612,AUDCAD,AUDCADm,short,Loss,2026-08-27T11:05:24.580000+00:00,2026-08-27T12:17:37.945000+00:00,15m,bars/AUDCAD/15m/AUDCAD_15m.csv,2026-08-27T11:00:00+00:00,2026-08-27T12:15:00+00:00,642,647,6
2246909612,2246909612,2246909612,AUDCAD,AUDCADm,short,Loss,2026-08-27T11:05:24.580000+00:00,2026-08-27T12:17:37.945000+00:00,5m,bars/AUDCAD/5m/AUDCAD_5m.csv,2026-08-27T11:05:00+00:00,2026-08-27T12:15:00+00:00,1924,1938,15
2246932738,2246932738,2246932738,EURGBP,EURGBPm,short,Loss,2026-08-27T11:10:14.645000+00:00,2026-08-27T12:53:42.146000+00:00,4h,bars/EURGBP/4h/EURGBP_4h.csv,2026-08-27T08:00:00+00:00,2026-08-27T12:00:00+00:00,40,41,2
2246932738,2246932738,2246932738,EURGBP,EURGBPm,short,Loss,2026-08-27T11:10:14.645000+00:00,2026-08-27T12:53:42.146000+00:00,15m,bars/EURGBP/15m/EURGBP_15m.csv,2026-08-27T11:00:00+00:00,2026-08-27T12:45:00+00:00,642,649,8
2246932738,2246932738,2246932738,EURGBP,EURGBPm,short,Loss,2026-08-27T11:10:14.645000+00:00,2026-08-27T12:53:42.146000+00:00,5m,bars/EURGBP/5m/EURGBP_5m.csv,2026-08-27T11:10:00+00:00,2026-08-27T12:50:00+00:00,1927,1947,21
2248923114,2248923114,2248923114,GBPJPY,GBPJPYm,long,Loss,2026-08-27T14:35:15.901000+00:00,2026-08-27T14:55:35.270000+00:00,4h,bars/GBPJPY/4h/GBPJPY_4h.csv,2026-08-27T12:00:00+00:00,2026-08-27T12:00:00+00:00,41,41,1
2248923114,2248923114,2248923114,GBPJPY,GBPJPYm,long,Loss,2026-08-27T14:35:15.901000+00:00,2026-08-27T14:55:35.270000+00:00,15m,bars/GBPJPY/15m/GBPJPY_15m.csv,2026-08-27T14:30:00+00:00,2026-08-27T14:45:00+00:00,656,657,2
2248923114,2248923114,2248923114,GBPJPY,GBPJPYm,long,Loss,2026-08-27T14:35:15.901000+00:00,2026-08-27T14:55:35.270000+00:00,5m,bars/GBPJPY/5m/GBPJPY_5m.csv,2026-08-27T14:35:00+00:00,2026-08-27T14:55:00+00:00,1964,1968,5
2249163508,2249163508,2249163508,GBPNZD,GBPNZDm,long,Loss,2026-08-27T14:55:26.246000+00:00,2026-08-28T01:30:44.387000+00:00,4h,bars/GBPNZD/4h/GBPNZD_4h.csv,2026-08-27T12:00:00+00:00,2026-08-28T00:00:00+00:00,41,44,4
2249163508,2249163508,2249163508,GBPNZD,GBPNZDm,long,Loss,2026-08-27T14:55:26.246000+00:00,2026-08-28T01:30:44.387000+00:00,15m,bars/GBPNZD/15m/GBPNZD_15m.csv,2026-08-27T14:45:00+00:00,2026-08-28T01:30:00+00:00,656,699,44
2249163508,2249163508,2249163508,GBPNZD,GBPNZDm,long,Loss,2026-08-27T14:55:26.246000+00:00,2026-08-28T01:30:44.387000+00:00,5m,bars/GBPNZD/5m/GBPNZD_5m.csv,2026-08-27T14:55:00+00:00,2026-08-28T01:30:00+00:00,1959,2085,127
2250339909,2250339909,2250339909,EURCHF,EURCHFm,long,Loss,2026-08-27T17:50:12.950000+00:00,2026-08-27T21:59:46.037000+00:00,4h,bars/EURCHF/4h/EURCHF_4h.csv,2026-08-27T16:00:00+00:00,2026-08-27T20:00:00+00:00,42,43,2
2250339909,2250339909,2250339909,EURCHF,EURCHFm,long,Loss,2026-08-27T17:50:12.950000+00:00,2026-08-27T21:59:46.037000+00:00,15m,bars/EURCHF/15m/EURCHF_15m.csv,2026-08-27T17:45:00+00:00,2026-08-27T21:45:00+00:00,669,685,17
2250339909,2250339909,2250339909,EURCHF,EURCHFm,long,Loss,2026-08-27T17:50:12.950000+00:00,2026-08-27T21:59:46.037000+00:00,5m,bars/EURCHF/5m/EURCHF_5m.csv,2026-08-27T17:50:00+00:00,2026-08-27T21:55:00+00:00,2007,2056,50
2251184276,2251184276,2251184276,EURCAD,EURCADm,long,Loss,2026-08-27T20:55:15.270000+00:00,2026-08-28T02:31:49.133000+00:00,4h,bars/EURCAD/4h/EURCAD_4h.csv,2026-08-27T20:00:00+00:00,2026-08-28T00:00:00+00:00,43,44,2
2251184276,2251184276,2251184276,EURCAD,EURCADm,long,Loss,2026-08-27T20:55:15.270000+00:00,2026-08-28T02:31:49.133000+00:00,15m,bars/EURCAD/15m/EURCAD_15m.csv,2026-08-27T20:45:00+00:00,2026-08-28T02:30:00+00:00,681,704,24
2251184276,2251184276,2251184276,EURCAD,EURCADm,long,Loss,2026-08-27T20:55:15.270000+00:00,2026-08-28T02:31:49.133000+00:00,5m,bars/EURCAD/5m/EURCAD_5m.csv,2026-08-27T20:55:00+00:00,2026-08-28T02:30:00+00:00,2042,2109,68
2251314096,2251314096,2251314096,GBPCAD,GBPCADm,long,Loss,2026-08-27T22:10:17.578000+00:00,2026-08-28T05:31:09.682000+00:00,4h,bars/GBPCAD/4h/GBPCAD_4h.csv,2026-08-27T20:00:00+00:00,2026-08-28T04:00:00+00:00,43,45,3
2251314096,2251314096,2251314096,GBPCAD,GBPCADm,long,Loss,2026-08-27T22:10:17.578000+00:00,2026-08-28T05:31:09.682000+00:00,15m,bars/GBPCAD/15m/GBPCAD_15m.csv,2026-08-27T22:00:00+00:00,2026-08-28T05:30:00+00:00,685,715,31
2251314096,2251314096,2251314096,GBPCAD,GBPCADm,long,Loss,2026-08-27T22:10:17.578000+00:00,2026-08-28T05:31:09.682000+00:00,5m,bars/GBPCAD/5m/GBPCAD_5m.csv,2026-08-27T22:10:00+00:00,2026-08-28T05:30:00+00:00,2053,2141,89
2255575169,2255575169,2255575169,EURUSD,EURUSDm,long,Profit,2026-08-28T12:45:16.205000+00:00,2026-08-28T13:05:19.935000+00:00,4h,bars/EURUSD/4h/EURUSD_4h.csv,2026-08-28T12:00:00+00:00,2026-08-28T12:00:00+00:00,47,47,1
2255575169,2255575169,2255575169,EURUSD,EURUSDm,long,Profit,2026-08-28T12:45:16.205000+00:00,2026-08-28T13:05:19.935000+00:00,15m,bars/EURUSD/15m/EURUSD_15m.csv,2026-08-28T12:45:00+00:00,2026-08-28T13:00:00+00:00,745,746,2
2255575169,2255575169,2255575169,EURUSD,EURUSDm,long,Profit,2026-08-28T12:45:16.205000+00:00,2026-08-28T13:05:19.935000+00:00,5m,bars/EURUSD/5m/EURUSD_5m.csv,2026-08-28T12:45:00+00:00,2026-08-28T13:05:00+00:00,2234,2238,5
2255677378,2255677378,2255677378,GBPUSD,GBPUSDm,long,Loss,2026-08-28T12:55:24.200000+00:00,2026-08-28T13:59:59.356000+00:00,4h,bars/GBPUSD/4h/GBPUSD_4h.csv,2026-08-28T12:00:00+00:00,2026-08-28T12:00:00+00:00,47,47,1
2255677378,2255677378,2255677378,GBPUSD,GBPUSDm,long,Loss,2026-08-28T12:55:24.200000+00:00,2026-08-28T13:59:59.356000+00:00,15m,bars/GBPUSD/15m/GBPUSD_15m.csv,2026-08-28T12:45:00+00:00,2026-08-28T13:45:00+00:00,745,749,5
2255677378,2255677378,2255677378,GBPUSD,GBPUSDm,long,Loss,2026-08-28T12:55:24.200000+00:00,2026-08-28T13:59:59.356000+00:00,5m,bars/GBPUSD/5m/GBPUSD_5m.csv,2026-08-28T12:55:00+00:00,2026-08-28T13:55:00+00:00,2229,2241,13
2255946610,2255946610,2255946610,USDJPY,USDJPYm,short,Profit,2026-08-28T13:20:27.098000+00:00,2026-08-28T13:59:40.974000+00:00,4h,bars/USDJPY/4h/USDJPY_4h.csv,2026-08-28T12:00:00+00:00,2026-08-28T12:00:00+00:00,47,47,1
2255946610,2255946610,2255946610,USDJPY,USDJPYm,short,Profit,2026-08-28T13:20:27.098000+00:00,2026-08-28T13:59:40.974000+00:00,15m,bars/USDJPY/15m/USDJPY_15m.csv,2026-08-28T13:15:00+00:00,2026-08-28T13:45:00+00:00,747,749,3
2255946610,2255946610,2255946610,USDJPY,USDJPYm,short,Profit,2026-08-28T13:20:27.098000+00:00,2026-08-28T13:59:40.974000+00:00,5m,bars/USDJPY/5m/USDJPY_5m.csv,2026-08-28T13:20:00+00:00,2026-08-28T13:55:00+00:00,2241,2248,8
2255947389,2255947389,2255947389,EURCAD,EURCADm,long,Loss,2026-08-28T13:20:32.647000+00:00,2026-08-28T13:25:41.794000+00:00,4h,bars/EURCAD/4h/EURCAD_4h.csv,2026-08-28T12:00:00+00:00,2026-08-28T12:00:00+00:00,47,47,1
2255947389,2255947389,2255947389,EURCAD,EURCADm,long,Loss,2026-08-28T13:20:32.647000+00:00,2026-08-28T13:25:41.794000+00:00,15m,bars/EURCAD/15m/EURCAD_15m.csv,2026-08-28T13:15:00+00:00,2026-08-28T13:15:00+00:00,747,747,1
2255947389,2255947389,2255947389,EURCAD,EURCADm,long,Loss,2026-08-28T13:20:32.647000+00:00,2026-08-28T13:25:41.794000+00:00,5m,bars/EURCAD/5m/EURCAD_5m.csv,2026-08-28T13:20:00+00:00,2026-08-28T13:25:00+00:00,2239,2240,2
2256276717,2256276717,2256276717,EURUSD,EURUSDm,long,Loss,2026-08-28T13:55:19.874000+00:00,2026-08-28T13:59:58.952000+00:00,4h,bars/EURUSD/4h/EURUSD_4h.csv,2026-08-28T12:00:00+00:00,2026-08-28T12:00:00+00:00,47,47,1
2256276717,2256276717,2256276717,EURUSD,EURUSDm,long,Loss,2026-08-28T13:55:19.874000+00:00,2026-08-28T13:59:58.952000+00:00,15m,bars/EURUSD/15m/EURUSD_15m.csv,2026-08-28T13:45:00+00:00,2026-08-28T13:45:00+00:00,749,749,1
2256276717,2256276717,2256276717,EURUSD,EURUSDm,long,Loss,2026-08-28T13:55:19.874000+00:00,2026-08-28T13:59:58.952000+00:00,5m,bars/EURUSD/5m/EURUSD_5m.csv,2026-08-28T13:55:00+00:00,2026-08-28T13:55:00+00:00,2248,2248,1
2257697196,2257697196,2257697196,GBPAUD,GBPAUDm,long,Profit,2026-08-28T14:40:16.177000+00:00,2026-08-28T14:57:43.098000+00:00,4h,bars/GBPAUD/4h/GBPAUD_4h.csv,2026-08-28T12:00:00+00:00,2026-08-28T12:00:00+00:00,47,47,1
2257697196,2257697196,2257697196,GBPAUD,GBPAUDm,long,Profit,2026-08-28T14:40:16.177000+00:00,2026-08-28T14:57:43.098000+00:00,15m,bars/GBPAUD/15m/GBPAUD_15m.csv,2026-08-28T14:30:00+00:00,2026-08-28T14:45:00+00:00,752,753,2
2257697196,2257697196,2257697196,GBPAUD,GBPAUDm,long,Profit,2026-08-28T14:40:16.177000+00:00,2026-08-28T14:57:43.098000+00:00,5m,bars/GBPAUD/5m/GBPAUD_5m.csv,2026-08-28T14:40:00+00:00,2026-08-28T14:55:00+00:00,2251,2254,4
2258166836,2258166836,2258166836,AUDJPY,AUDJPYm,short,Profit,2026-08-28T15:10:21.461000+00:00,2026-08-28T19:41:50.461000+00:00,4h,bars/AUDJPY/4h/AUDJPY_4h.csv,2026-08-28T12:00:00+00:00,2026-08-28T16:00:00+00:00,47,48,2
2258166836,2258166836,2258166836,AUDJPY,AUDJPYm,short,Profit,2026-08-28T15:10:21.461000+00:00,2026-08-28T19:41:50.461000+00:00,15m,bars/AUDJPY/15m/AUDJPY_15m.csv,2026-08-28T15:00:00+00:00,2026-08-28T19:30:00+00:00,754,772,19
2258166836,2258166836,2258166836,AUDJPY,AUDJPYm,short,Profit,2026-08-28T15:10:21.461000+00:00,2026-08-28T19:41:50.461000+00:00,5m,bars/AUDJPY/5m/AUDJPY_5m.csv,2026-08-28T15:10:00+00:00,2026-08-28T19:40:00+00:00,2262,2316,55
2259685820,2259685820,2259685820,EURAUD,EURAUDm,long,Loss,2026-08-28T16:35:25.993000+00:00,2026-08-28T20:58:46.802000+00:00,4h,bars/EURAUD/4h/EURAUD_4h.csv,2026-08-28T16:00:00+00:00,2026-08-28T20:00:00+00:00,48,49,2
2259685820,2259685820,2259685820,EURAUD,EURAUDm,long,Loss,2026-08-28T16:35:25.993000+00:00,2026-08-28T20:58:46.802000+00:00,15m,bars/EURAUD/15m/EURAUD_15m.csv,2026-08-28T16:30:00+00:00,2026-08-28T20:45:00+00:00,760,777,18
2259685820,2259685820,2259685820,EURAUD,EURAUDm,long,Loss,2026-08-28T16:35:25.993000+00:00,2026-08-28T20:58:46.802000+00:00,5m,bars/EURAUD/5m/EURAUD_5m.csv,2026-08-28T16:35:00+00:00,2026-08-28T20:55:00+00:00,2277,2329,53
2260128445,2260128445,2260128445,GBPCAD,GBPCADm,long,Open,2026-08-28T17:15:15.557000+00:00,2026-08-29T16:57:21+00:00,4h,bars/GBPCAD/4h/GBPCAD_4h.csv,2026-08-28T16:00:00+00:00,2026-08-28T20:00:00+00:00,48,49,2
2260128445,2260128445,2260128445,GBPCAD,GBPCADm,long,Open,2026-08-28T17:15:15.557000+00:00,2026-08-29T16:57:21+00:00,15m,bars/GBPCAD/15m/GBPCAD_15m.csv,2026-08-28T17:15:00+00:00,2026-08-28T20:45:00+00:00,762,776,15
2260128445,2260128445,2260128445,GBPCAD,GBPCADm,long,Open,2026-08-28T17:15:15.557000+00:00,2026-08-29T16:57:21+00:00,5m,bars/GBPCAD/5m/GBPCAD_5m.csv,2026-08-28T17:15:00+00:00,2026-08-28T20:55:00+00:00,2282,2326,45
2260636635,2260636635,2260636635,AUDCAD,AUDCADm,short,Loss,2026-08-28T18:20:34.048000+00:00,2026-08-28T19:32:40.609000+00:00,4h,bars/AUDCAD/4h/AUDCAD_4h.csv,2026-08-28T16:00:00+00:00,2026-08-28T16:00:00+00:00,48,48,1
2260636635,2260636635,2260636635,AUDCAD,AUDCADm,short,Loss,2026-08-28T18:20:34.048000+00:00,2026-08-28T19:32:40.609000+00:00,15m,bars/AUDCAD/15m/AUDCAD_15m.csv,2026-08-28T18:15:00+00:00,2026-08-28T19:30:00+00:00,767,772,6
2260636635,2260636635,2260636635,AUDCAD,AUDCADm,short,Loss,2026-08-28T18:20:34.048000+00:00,2026-08-28T19:32:40.609000+00:00,5m,bars/AUDCAD/5m/AUDCAD_5m.csv,2026-08-28T18:20:00+00:00,2026-08-28T19:30:00+00:00,2299,2313,15
2261342606,2261342606,2261342606,EURCAD,EURCADm,long,Loss,2026-08-28T20:35:24.043000+00:00,2026-08-28T20:58:44.396000+00:00,4h,bars/EURCAD/4h/EURCAD_4h.csv,2026-08-28T20:00:00+00:00,2026-08-28T20:00:00+00:00,49,49,1
2261342606,2261342606,2261342606,EURCAD,EURCADm,long,Loss,2026-08-28T20:35:24.043000+00:00,2026-08-28T20:58:44.396000+00:00,15m,bars/EURCAD/15m/EURCAD_15m.csv,2026-08-28T20:30:00+00:00,2026-08-28T20:45:00+00:00,776,777,2
2261342606,2261342606,2261342606,EURCAD,EURCADm,long,Loss,2026-08-28T20:35:24.043000+00:00,2026-08-28T20:58:44.396000+00:00,5m,bars/EURCAD/5m/EURCAD_5m.csv,2026-08-28T20:35:00+00:00,2026-08-28T20:55:00+00:00,2326,2330,5
