pair,trade_number,direction,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,outcome,pnl_R,exit_reason
AUDUSD,78,long,2026-01-09T08:00:00+00:00,2026-01-12T00:00:00+00:00,0.66821,0.669932,0.664116,0.670961,win,0.421,Exit at 0.66993 via mean_revert -> WIN (+0.42R)
AUDUSD,79,long,2026-02-06T00:00:00+00:00,2026-02-06T08:00:00+00:00,0.6916,0.697346,0.682788,0.697374,win,0.652,Exit at 0.69735 via mean_revert -> WIN (+0.65R)
AUDUSD,80,long,2026-03-03T16:00:00+00:00,2026-03-04T08:00:00+00:00,0.69953,0.705201,0.688824,0.706837,win,0.53,Exit at 0.70520 via mean_revert -> WIN (+0.53R)
AUDUSD,81,long,2026-03-13T08:00:00+00:00,2026-03-16T12:00:00+00:00,0.70264,0.70556,0.69365,0.710006,win,0.325,Exit at 0.70556 via mean_revert -> WIN (+0.32R)
AUDUSD,82,short,2026-04-01T12:00:00+00:00,2026-04-02T00:00:00+00:00,0.69544,0.690101,0.703657,0.68948,win,0.65,Exit at 0.69010 via mean_revert -> WIN (+0.65R)
AUDUSD,83,short,2026-04-07T20:00:00+00:00,2026-04-07T20:00:00+00:00,0.69704,0.703093,0.703093,0.692636,loss,-1.0,Exit at 0.70309 via atr_stop -> LOSS (-1.00R)
AUDUSD,84,long,2026-04-29T20:00:00+00:00,2026-04-30T08:00:00+00:00,0.71171,0.715336,0.706159,0.71561,win,0.653,Exit at 0.71534 via mean_revert -> WIN (+0.65R)
AUDUSD,85,long,2026-05-15T04:00:00+00:00,2026-05-15T08:00:00+00:00,0.71935,0.71471,0.71471,0.722544,loss,-1.0,Exit at 0.71471 via atr_stop -> LOSS (-1.00R)
AUDUSD,86,long,2026-05-15T16:00:00+00:00,2026-05-19T12:00:00+00:00,0.71506,0.709696,0.709696,0.721286,loss,-1.0,Exit at 0.70970 via atr_stop -> LOSS (-1.00R)
AUDUSD,87,short,2026-06-15T00:00:00+00:00,2026-06-16T04:00:00+00:00,0.70746,0.705638,0.713276,0.703662,win,0.313,Exit at 0.70564 via mean_revert -> WIN (+0.31R)
EURUSD,1,short,1999-03-10T12:00:00+00:00,1999-03-11T04:00:00+00:00,1.0962,1.091967,1.105723,1.089635,win,0.444,Exit at 1.09197 via mean_revert -> WIN (+0.44R)
EURUSD,2,short,1999-03-11T20:00:00+00:00,1999-03-12T04:00:00+00:00,1.1031,1.095518,1.116331,1.094426,win,0.573,Exit at 1.09552 via mean_revert -> WIN (+0.57R)
EURUSD,3,short,1999-03-18T08:00:00+00:00,1999-03-18T12:00:00+00:00,1.1062,1.098109,1.118298,1.09753,win,0.669,Exit at 1.09811 via mean_revert -> WIN (+0.67R)
EURUSD,4,short,1999-05-05T08:00:00+00:00,1999-05-05T12:00:00+00:00,1.0657,1.073531,1.073531,1.060931,loss,-1.0,Exit at 1.07353 via atr_stop -> LOSS (-1.00R)
EURUSD,5,short,1999-06-08T16:00:00+00:00,1999-06-11T08:00:00+00:00,1.0442,1.04797,1.056543,1.035804,loss,-0.305,Exit at 1.04797 via mean_revert -> LOSS (-0.31R)
EURUSD,6,short,1999-06-25T08:00:00+00:00,1999-06-28T08:00:00+00:00,1.0451,1.040137,1.054771,1.036854,win,0.513,Exit at 1.04014 via mean_revert -> WIN (+0.51R)
EURUSD,7,short,1999-07-19T20:00:00+00:00,1999-07-20T08:00:00+00:00,1.0303,1.040717,1.040717,1.021848,loss,-1.0,Exit at 1.04072 via atr_stop -> LOSS (-1.00R)
EURUSD,8,long,1999-08-13T16:00:00+00:00,1999-08-18T12:00:00+00:00,1.057,1.05407,1.047065,1.065503,loss,-0.295,Exit at 1.05407 via mean_revert -> LOSS (-0.29R)
EURUSD,9,long,1999-10-20T20:00:00+00:00,1999-10-21T08:00:00+00:00,1.0744,1.080005,1.064284,1.081572,win,0.554,Exit at 1.08001 via mean_revert -> WIN (+0.55R)
EURUSD,10,long,1999-10-22T16:00:00+00:00,1999-10-26T12:00:00+00:00,1.068,1.057125,1.057125,1.077045,loss,-1.0,Exit at 1.05713 via atr_stop -> LOSS (-1.00R)
EURUSD,11,short,1999-11-17T12:00:00+00:00,1999-11-18T08:00:00+00:00,1.0413,1.037056,1.051115,1.034988,win,0.432,Exit at 1.03706 via mean_revert -> WIN (+0.43R)
EURUSD,12,short,1999-12-06T12:00:00+00:00,1999-12-07T08:00:00+00:00,1.0167,1.027997,1.027997,1.006854,loss,-1.0,Exit at 1.02800 via atr_stop -> LOSS (-1.00R)
EURUSD,13,short,1999-12-07T16:00:00+00:00,1999-12-09T08:00:00+00:00,1.0224,1.024092,1.034741,1.012598,loss,-0.137,Exit at 1.02409 via mean_revert -> LOSS (-0.14R)
EURUSD,14,short,1999-12-17T00:00:00+00:00,1999-12-17T12:00:00+00:00,1.0176,1.012535,1.027475,1.011655,win,0.513,Exit at 1.01254 via mean_revert -> WIN (+0.51R)
EURUSD,15,short,2000-01-03T04:00:00+00:00,2000-01-03T04:00:00+00:00,1.0171,1.009359,1.02657,1.009359,win,0.817,Exit at 1.00936 via mean_revert -> WIN (+0.82R)
EURUSD,16,short,2000-02-03T16:00:00+00:00,2000-02-04T12:00:00+00:00,0.9884,0.980634,1.002187,0.976592,win,0.563,Exit at 0.98063 via mean_revert -> WIN (+0.56R)
EURUSD,17,short,2000-02-17T12:00:00+00:00,2000-02-17T12:00:00+00:00,0.9924,0.985091,1.003132,0.985091,win,0.681,Exit at 0.98509 via mean_revert -> WIN (+0.68R)
EURUSD,18,short,2000-05-12T20:00:00+00:00,2000-05-15T20:00:00+00:00,0.9192,0.911309,0.933694,0.908914,win,0.544,Exit at 0.91131 via mean_revert -> WIN (+0.54R)
EURUSD,19,short,2000-05-23T08:00:00+00:00,2000-05-23T16:00:00+00:00,0.9119,0.901905,0.92413,0.900371,win,0.817,Exit at 0.90191 via mean_revert -> WIN (+0.82R)
EURUSD,20,long,2000-06-21T12:00:00+00:00,2000-06-22T16:00:00+00:00,0.947,0.936165,0.936165,0.956748,loss,-1.0,Exit at 0.93616 via atr_stop -> LOSS (-1.00R)
EURUSD,21,short,2000-07-21T20:00:00+00:00,2000-07-24T12:00:00+00:00,0.9372,0.932039,0.947109,0.930117,win,0.521,Exit at 0.93204 via mean_revert -> WIN (+0.52R)
EURUSD,22,short,2000-08-11T08:00:00+00:00,2000-08-11T12:00:00+00:00,0.9137,0.905401,0.921818,0.905139,win,1.022,Exit at 0.90540 via mean_revert -> WIN (+1.02R)
EURUSD,23,short,2000-08-16T04:00:00+00:00,2000-08-16T08:00:00+00:00,0.9159,0.909597,0.924228,0.909311,win,0.757,Exit at 0.90960 via mean_revert -> WIN (+0.76R)
EURUSD,24,short,2000-09-04T04:00:00+00:00,2000-09-04T16:00:00+00:00,0.9014,0.896806,0.910972,0.895654,win,0.48,Exit at 0.89681 via mean_revert -> WIN (+0.48R)
EURUSD,25,short,2000-09-22T16:00:00+00:00,2000-09-26T12:00:00+00:00,0.8782,0.874639,0.898298,0.859565,win,0.177,Exit at 0.87464 via mean_revert -> WIN (+0.18R)
EURUSD,26,short,2000-10-30T08:00:00+00:00,2000-10-30T08:00:00+00:00,0.8418,0.852517,0.852517,0.835173,loss,-1.0,Exit at 0.85252 via atr_stop -> LOSS (-1.00R)
EURUSD,27,short,2000-10-30T16:00:00+00:00,2000-10-31T04:00:00+00:00,0.845,0.838831,0.857907,0.836981,win,0.478,Exit at 0.83883 via mean_revert -> WIN (+0.48R)
EURUSD,28,short,2000-11-01T08:00:00+00:00,2000-11-02T08:00:00+00:00,0.8536,0.865452,0.865452,0.8452,loss,-1.0,Exit at 0.86545 via atr_stop -> LOSS (-1.00R)
EURUSD,29,short,2000-11-27T16:00:00+00:00,2000-11-29T04:00:00+00:00,0.8503,0.860139,0.860139,0.843373,loss,-1.0,Exit at 0.86014 via atr_stop -> LOSS (-1.00R)
EURUSD,30,long,2001-01-03T20:00:00+00:00,2001-01-04T04:00:00+00:00,0.929,0.940266,0.914102,0.94049,win,0.756,Exit at 0.94027 via mean_revert -> WIN (+0.76R)
EURUSD,31,long,2001-01-09T16:00:00+00:00,2001-01-11T04:00:00+00:00,0.9395,0.94208,0.926201,0.947715,win,0.194,Exit at 0.94208 via mean_revert -> WIN (+0.19R)
EURUSD,32,long,2001-01-16T16:00:00+00:00,2001-01-17T04:00:00+00:00,0.9374,0.943478,0.926488,0.944908,win,0.557,Exit at 0.94348 via mean_revert -> WIN (+0.56R)
EURUSD,33,long,2001-01-17T16:00:00+00:00,2001-01-18T04:00:00+00:00,0.9307,0.938447,0.919246,0.940564,win,0.676,Exit at 0.93845 via mean_revert -> WIN (+0.68R)
EURUSD,34,long,2001-02-07T00:00:00+00:00,2001-02-07T08:00:00+00:00,0.9285,0.933667,0.918481,0.934571,win,0.516,Exit at 0.93367 via mean_revert -> WIN (+0.52R)
EURUSD,35,short,2001-02-20T04:00:00+00:00,2001-02-20T04:00:00+00:00,0.9229,0.915928,0.932991,0.915928,win,0.691,Exit at 0.91593 via mean_revert -> WIN (+0.69R)
EURUSD,36,short,2001-03-20T20:00:00+00:00,2001-03-21T04:00:00+00:00,0.9097,0.902495,0.921349,0.90142,win,0.619,Exit at 0.90250 via mean_revert -> WIN (+0.62R)
EURUSD,37,short,2001-04-03T16:00:00+00:00,2001-04-04T12:00:00+00:00,0.8924,0.904266,0.904266,0.883188,loss,-1.0,Exit at 0.90427 via atr_stop -> LOSS (-1.00R)
EURUSD,38,short,2001-04-04T20:00:00+00:00,2001-04-05T16:00:00+00:00,0.9015,0.895845,0.913603,0.889296,win,0.467,Exit at 0.89584 via mean_revert -> WIN (+0.47R)
EURUSD,39,short,2001-04-19T20:00:00+00:00,2001-04-23T12:00:00+00:00,0.8964,0.896714,0.909578,0.887246,loss,-0.024,Exit at 0.89671 via mean_revert -> LOSS (-0.02R)
EURUSD,40,short,2001-06-14T16:00:00+00:00,2001-06-18T08:00:00+00:00,0.86,0.860933,0.871051,0.85284,loss,-0.084,Exit at 0.86093 via mean_revert -> LOSS (-0.08R)
EURUSD,41,short,2001-07-10T08:00:00+00:00,2001-07-12T04:00:00+00:00,0.8546,0.855566,0.864871,0.846424,loss,-0.094,Exit at 0.85557 via mean_revert -> LOSS (-0.09R)
EURUSD,42,long,2001-08-28T12:00:00+00:00,2001-08-28T12:00:00+00:00,0.9041,0.90979,0.894948,0.90979,win,0.622,Exit at 0.90979 via mean_revert -> WIN (+0.62R)
EURUSD,43,long,2001-09-04T08:00:00+00:00,2001-09-04T12:00:00+00:00,0.8992,0.88983,0.88983,0.908476,loss,-1.0,Exit at 0.88983 via atr_stop -> LOSS (-1.00R)
EURUSD,44,long,2001-09-21T16:00:00+00:00,2001-09-24T08:00:00+00:00,0.9096,0.919335,0.895464,0.921908,win,0.689,Exit at 0.91934 via mean_revert -> WIN (+0.69R)
EURUSD,45,long,2001-09-28T16:00:00+00:00,2001-10-01T12:00:00+00:00,0.9097,0.914376,0.899745,0.917584,win,0.47,Exit at 0.91438 via mean_revert -> WIN (+0.47R)
EURUSD,46,short,2001-10-29T16:00:00+00:00,2001-10-31T12:00:00+00:00,0.904,0.902356,0.912337,0.895672,win,0.197,Exit at 0.90236 via mean_revert -> WIN (+0.20R)
EURUSD,47,short,2002-02-04T16:00:00+00:00,2002-02-05T16:00:00+00:00,0.8688,0.865609,0.876834,0.863512,win,0.397,Exit at 0.86561 via mean_revert -> WIN (+0.40R)
EURUSD,48,long,2002-05-08T16:00:00+00:00,2002-05-09T16:00:00+00:00,0.904,0.909797,0.89559,0.912788,win,0.689,Exit at 0.90980 via mean_revert -> WIN (+0.69R)
EURUSD,49,long,2002-05-14T16:00:00+00:00,2002-05-15T12:00:00+00:00,0.9022,0.907252,0.893996,0.909334,win,0.616,Exit at 0.90725 via mean_revert -> WIN (+0.62R)
EURUSD,50,long,2002-07-23T04:00:00+00:00,2002-07-25T00:00:00+00:00,0.9978,0.996187,0.984178,1.007056,loss,-0.118,Exit at 0.99619 via mean_revert -> LOSS (-0.12R)
EURUSD,51,long,2002-07-29T12:00:00+00:00,2002-07-30T12:00:00+00:00,0.9829,0.987625,0.969984,0.991867,win,0.366,Exit at 0.98762 via mean_revert -> WIN (+0.37R)
EURUSD,52,long,2002-09-06T16:00:00+00:00,2002-09-10T12:00:00+00:00,0.9845,0.973621,0.973621,0.991174,loss,-1.0,Exit at 0.97362 via atr_stop -> LOSS (-1.00R)
EURUSD,53,long,2003-01-02T16:00:00+00:00,2003-01-03T12:00:00+00:00,1.0366,1.042823,1.027699,1.04505,win,0.699,Exit at 1.04282 via mean_revert -> WIN (+0.70R)
EURUSD,54,long,2003-02-03T08:00:00+00:00,2003-02-03T12:00:00+00:00,1.0702,1.076617,1.05902,1.077349,win,0.574,Exit at 1.07662 via mean_revert -> WIN (+0.57R)
EURUSD,55,long,2003-03-13T04:00:00+00:00,2003-03-14T12:00:00+00:00,1.0864,1.074488,1.074488,1.099788,loss,-1.0,Exit at 1.07449 via atr_stop -> LOSS (-1.00R)
EURUSD,56,short,2003-03-25T08:00:00+00:00,2003-03-25T16:00:00+00:00,1.0715,1.064016,1.083279,1.063381,win,0.635,Exit at 1.06402 via mean_revert -> WIN (+0.64R)
EURUSD,57,long,2003-05-15T20:00:00+00:00,2003-05-16T08:00:00+00:00,1.1389,1.1451,1.125431,1.146931,win,0.46,Exit at 1.14510 via mean_revert -> WIN (+0.46R)
EURUSD,58,long,2003-05-29T08:00:00+00:00,2003-05-29T12:00:00+00:00,1.1706,1.178188,1.157003,1.178601,win,0.558,Exit at 1.17819 via mean_revert -> WIN (+0.56R)
EURUSD,59,long,2003-06-18T12:00:00+00:00,2003-06-19T00:00:00+00:00,1.1702,1.158362,1.158362,1.180237,loss,-1.0,Exit at 1.15836 via atr_stop -> LOSS (-1.00R)
EURUSD,60,long,2003-06-19T12:00:00+00:00,2003-06-19T16:00:00+00:00,1.1668,1.173305,1.154206,1.174621,win,0.517,Exit at 1.17330 via mean_revert -> WIN (+0.52R)
EURUSD,61,short,2003-07-01T16:00:00+00:00,2003-07-02T12:00:00+00:00,1.1579,1.151611,1.169734,1.148967,win,0.531,Exit at 1.15161 via mean_revert -> WIN (+0.53R)
EURUSD,62,short,2003-07-21T20:00:00+00:00,2003-07-23T12:00:00+00:00,1.1348,1.146987,1.146987,1.127292,loss,-1.0,Exit at 1.14699 via atr_stop -> LOSS (-1.00R)
EURUSD,63,short,2003-08-05T08:00:00+00:00,2003-08-05T12:00:00+00:00,1.1374,1.130725,1.147652,1.1306,win,0.651,Exit at 1.13073 via mean_revert -> WIN (+0.65R)
EURUSD,64,short,2003-08-06T00:00:00+00:00,2003-08-06T16:00:00+00:00,1.1394,1.135826,1.150073,1.13236,win,0.335,Exit at 1.13583 via mean_revert -> WIN (+0.33R)
EURUSD,65,short,2003-08-29T16:00:00+00:00,2003-09-02T00:00:00+00:00,1.0993,1.094795,1.111682,1.090731,win,0.364,Exit at 1.09480 via mean_revert -> WIN (+0.36R)
EURUSD,66,short,2003-09-05T16:00:00+00:00,2003-09-09T16:00:00+00:00,1.1072,1.120931,1.120931,1.089726,loss,-1.0,Exit at 1.12093 via atr_stop -> LOSS (-1.00R)
EURUSD,67,long,2003-09-17T04:00:00+00:00,2003-09-17T08:00:00+00:00,1.1147,1.122012,1.103156,1.122051,win,0.633,Exit at 1.12201 via mean_revert -> WIN (+0.63R)
EURUSD,68,long,2003-10-03T20:00:00+00:00,2003-10-06T12:00:00+00:00,1.157,1.163888,1.143627,1.165855,win,0.515,Exit at 1.16389 via mean_revert -> WIN (+0.52R)
EURUSD,69,long,2003-10-14T04:00:00+00:00,2003-10-14T12:00:00+00:00,1.1629,1.17061,1.149499,1.1726,win,0.575,Exit at 1.17061 via mean_revert -> WIN (+0.58R)
EURUSD,70,long,2003-11-24T16:00:00+00:00,2003-11-26T00:00:00+00:00,1.1773,1.182098,1.165346,1.186899,win,0.401,Exit at 1.18210 via mean_revert -> WIN (+0.40R)
EURUSD,71,long,2004-01-14T08:00:00+00:00,2004-01-16T04:00:00+00:00,1.2655,1.250797,1.250797,1.275099,loss,-1.0,Exit at 1.25080 via atr_stop -> LOSS (-1.00R)
EURUSD,72,long,2004-01-16T12:00:00+00:00,2004-01-19T08:00:00+00:00,1.249,1.234441,1.234441,1.262793,loss,-1.0,Exit at 1.23444 via atr_stop -> LOSS (-1.00R)
EURUSD,73,long,2004-02-18T20:00:00+00:00,2004-02-19T20:00:00+00:00,1.2664,1.275521,1.251081,1.276286,win,0.595,Exit at 1.27552 via mean_revert -> WIN (+0.60R)
EURUSD,74,short,2004-03-05T16:00:00+00:00,2004-03-09T16:00:00+00:00,1.2401,1.236419,1.258954,1.224781,win,0.195,Exit at 1.23642 via mean_revert -> WIN (+0.20R)
EURUSD,75,short,2004-03-31T16:00:00+00:00,2004-04-02T12:00:00+00:00,1.229,1.229972,1.243303,1.219616,loss,-0.068,Exit at 1.22997 via mean_revert -> LOSS (-0.07R)
EURUSD,76,long,2004-06-09T12:00:00+00:00,2004-06-09T20:00:00+00:00,1.2151,1.203387,1.203387,1.225962,loss,-1.0,Exit at 1.20339 via atr_stop -> LOSS (-1.00R)
EURUSD,77,long,2004-07-13T16:00:00+00:00,2004-07-14T04:00:00+00:00,1.2304,1.236512,1.220735,1.237317,win,0.632,Exit at 1.23651 via mean_revert -> WIN (+0.63R)
EURUSD,78,long,2004-07-21T00:00:00+00:00,2004-07-21T12:00:00+00:00,1.2324,1.222387,1.222387,1.238872,loss,-1.0,Exit at 1.22239 via atr_stop -> LOSS (-1.00R)
EURUSD,79,long,2004-07-21T20:00:00+00:00,2004-07-23T12:00:00+00:00,1.2256,1.214117,1.214117,1.236288,loss,-1.0,Exit at 1.21412 via atr_stop -> LOSS (-1.00R)
EURUSD,80,long,2004-08-23T12:00:00+00:00,2004-08-23T16:00:00+00:00,1.2256,1.216463,1.216463,1.231393,loss,-1.0,Exit at 1.21646 via atr_stop -> LOSS (-1.00R)
EURUSD,81,short,2004-08-31T16:00:00+00:00,2004-09-02T12:00:00+00:00,1.218,1.215234,1.227852,1.208785,win,0.281,Exit at 1.21523 via mean_revert -> WIN (+0.28R)
EURUSD,82,long,2004-10-04T16:00:00+00:00,2004-10-07T00:00:00+00:00,1.2275,1.229408,1.217812,1.235517,win,0.197,Exit at 1.22941 via mean_revert -> WIN (+0.20R)
EURUSD,83,long,2004-12-08T12:00:00+00:00,2004-12-08T12:00:00+00:00,1.3314,1.319638,1.319638,1.338803,loss,-1.0,Exit at 1.31964 via atr_stop -> LOSS (-1.00R)
EURUSD,84,long,2004-12-10T04:00:00+00:00,2004-12-13T00:00:00+00:00,1.3226,1.325607,1.307479,1.331791,win,0.199,Exit at 1.32561 via mean_revert -> WIN (+0.20R)
EURUSD,85,long,2005-01-03T04:00:00+00:00,2005-01-03T08:00:00+00:00,1.3443,1.356175,1.330481,1.356786,win,0.859,Exit at 1.35618 via mean_revert -> WIN (+0.86R)
EURUSD,86,long,2005-01-04T08:00:00+00:00,2005-01-04T16:00:00+00:00,1.342,1.327333,1.327333,1.352287,loss,-1.0,Exit at 1.32733 via atr_stop -> LOSS (-1.00R)
EURUSD,87,short,2005-01-12T20:00:00+00:00,2005-01-14T00:00:00+00:00,1.3265,1.319902,1.340324,1.315125,win,0.477,Exit at 1.31990 via mean_revert -> WIN (+0.48R)
EURUSD,88,short,2005-02-10T16:00:00+00:00,2005-02-15T08:00:00+00:00,1.2881,1.299617,1.299617,1.281113,loss,-1.0,Exit at 1.29962 via atr_stop -> LOSS (-1.00R)
EURUSD,89,short,2005-02-15T20:00:00+00:00,2005-02-16T12:00:00+00:00,1.3016,1.297562,1.31181,1.294702,win,0.395,Exit at 1.29756 via mean_revert -> WIN (+0.40R)
EURUSD,90,long,2005-03-02T12:00:00+00:00,2005-03-04T08:00:00+00:00,1.3109,1.312985,1.301196,1.318944,win,0.215,Exit at 1.31299 via mean_revert -> WIN (+0.21R)
EURUSD,91,long,2005-03-15T16:00:00+00:00,2005-03-16T04:00:00+00:00,1.3305,1.336798,1.319135,1.338217,win,0.554,Exit at 1.33680 via mean_revert -> WIN (+0.55R)
EURUSD,92,long,2005-03-21T04:00:00+00:00,2005-03-21T12:00:00+00:00,1.3256,1.315802,1.315802,1.33367,loss,-1.0,Exit at 1.31580 via atr_stop -> LOSS (-1.00R)
EURUSD,93,short,2005-06-17T16:00:00+00:00,2005-06-20T12:00:00+00:00,1.2239,1.217975,1.237297,1.212379,win,0.442,Exit at 1.21797 via mean_revert -> WIN (+0.44R)
EURUSD,94,short,2005-07-11T16:00:00+00:00,2005-07-12T04:00:00+00:00,1.2065,1.218066,1.218066,1.197758,loss,-1.0,Exit at 1.21807 via atr_stop -> LOSS (-1.00R)
EURUSD,95,short,2005-07-12T12:00:00+00:00,2005-07-13T12:00:00+00:00,1.2163,1.210852,1.22862,1.202849,win,0.442,Exit at 1.21085 via mean_revert -> WIN (+0.44R)
EURUSD,96,long,2005-08-16T04:00:00+00:00,2005-08-18T08:00:00+00:00,1.2332,1.223565,1.223565,1.239888,loss,-1.0,Exit at 1.22357 via atr_stop -> LOSS (-1.00R)
EURUSD,97,short,2005-10-06T04:00:00+00:00,2005-10-06T16:00:00+00:00,1.2053,1.215967,1.215967,1.197153,loss,-1.0,Exit at 1.21597 via atr_stop -> LOSS (-1.00R)
EURUSD,98,short,2005-10-07T12:00:00+00:00,2005-10-10T08:00:00+00:00,1.2147,1.210839,1.225583,1.204922,win,0.355,Exit at 1.21084 via mean_revert -> WIN (+0.35R)
EURUSD,99,short,2005-11-21T12:00:00+00:00,2005-11-21T12:00:00+00:00,1.1814,1.174801,1.192253,1.174801,win,0.608,Exit at 1.17480 via mean_revert -> WIN (+0.61R)
EURUSD,100,short,2005-11-28T20:00:00+00:00,2005-11-29T12:00:00+00:00,1.1852,1.178731,1.196049,1.17865,win,0.596,Exit at 1.17873 via mean_revert -> WIN (+0.60R)
EURUSD,101,long,2005-12-21T00:00:00+00:00,2005-12-22T12:00:00+00:00,1.188,1.188637,1.177582,1.195386,win,0.061,Exit at 1.18864 via mean_revert -> WIN (+0.06R)
EURUSD,102,long,2006-01-27T16:00:00+00:00,2006-01-31T08:00:00+00:00,1.2128,1.212527,1.20167,1.222014,loss,-0.025,Exit at 1.21253 via mean_revert -> LOSS (-0.02R)
EURUSD,103,long,2006-03-21T16:00:00+00:00,2006-03-23T12:00:00+00:00,1.2078,1.198429,1.198429,1.214646,loss,-1.0,Exit at 1.19843 via atr_stop -> LOSS (-1.00R)
EURUSD,104,long,2006-04-07T16:00:00+00:00,2006-04-11T04:00:00+00:00,1.2105,1.2144,1.198276,1.22162,win,0.319,Exit at 1.21440 via mean_revert -> WIN (+0.32R)
EURUSD,105,long,2006-05-17T16:00:00+00:00,2006-05-18T08:00:00+00:00,1.2721,1.279339,1.25665,1.282405,win,0.469,Exit at 1.27934 via mean_revert -> WIN (+0.47R)
EURUSD,106,long,2006-06-07T12:00:00+00:00,2006-06-08T12:00:00+00:00,1.2777,1.26661,1.26661,1.286277,loss,-1.0,Exit at 1.26661 via atr_stop -> LOSS (-1.00R)
EURUSD,107,short,2006-07-20T12:00:00+00:00,2006-07-24T04:00:00+00:00,1.2638,1.263834,1.274037,1.256742,loss,-0.003,Exit at 1.26383 via mean_revert -> LOSS (-0.00R)
EURUSD,108,short,2006-10-19T20:00:00+00:00,2006-10-23T04:00:00+00:00,1.2625,1.259554,1.269559,1.256062,win,0.417,Exit at 1.25955 via mean_revert -> WIN (+0.42R)
EURUSD,109,long,2006-11-03T16:00:00+00:00,2006-11-06T20:00:00+00:00,1.2702,1.272992,1.263427,1.27442,win,0.412,Exit at 1.27299 via mean_revert -> WIN (+0.41R)
EURUSD,110,long,2006-12-08T16:00:00+00:00,2006-12-11T16:00:00+00:00,1.3214,1.323078,1.311393,1.327444,win,0.168,Exit at 1.32308 via mean_revert -> WIN (+0.17R)
EURUSD,111,long,2006-12-14T20:00:00+00:00,2006-12-19T04:00:00+00:00,1.3147,1.310814,1.304576,1.321065,loss,-0.384,Exit at 1.31081 via mean_revert -> LOSS (-0.38R)
EURUSD,112,long,2006-12-26T20:00:00+00:00,2006-12-27T04:00:00+00:00,1.3097,1.313943,1.302443,1.314444,win,0.585,Exit at 1.31394 via mean_revert -> WIN (+0.58R)
EURUSD,113,long,2007-01-04T08:00:00+00:00,2007-01-05T12:00:00+00:00,1.3122,1.303638,1.303638,1.320128,loss,-1.0,Exit at 1.30364 via atr_stop -> LOSS (-1.00R)
EURUSD,114,long,2007-03-05T08:00:00+00:00,2007-03-06T20:00:00+00:00,1.3127,1.312776,1.304638,1.318123,win,0.009,Exit at 1.31278 via mean_revert -> WIN (+0.01R)
EURUSD,115,long,2007-03-26T04:00:00+00:00,2007-03-26T12:00:00+00:00,1.3262,1.330614,1.319823,1.330995,win,0.692,Exit at 1.33061 via mean_revert -> WIN (+0.69R)
EURUSD,116,short,2007-06-15T16:00:00+00:00,2007-06-19T00:00:00+00:00,1.3363,1.342394,1.342394,1.332234,loss,-1.0,Exit at 1.34239 via atr_stop -> LOSS (-1.00R)
EURUSD,117,short,2007-06-19T08:00:00+00:00,2007-06-20T16:00:00+00:00,1.3405,1.341693,1.345793,1.337299,loss,-0.225,Exit at 1.34169 via mean_revert -> LOSS (-0.23R)
EURUSD,118,long,2007-07-25T12:00:00+00:00,2007-07-26T16:00:00+00:00,1.374,1.375784,1.366742,1.379628,win,0.246,Exit at 1.37578 via mean_revert -> WIN (+0.25R)
EURUSD,119,long,2007-08-09T16:00:00+00:00,2007-08-13T12:00:00+00:00,1.3699,1.360787,1.360787,1.375742,loss,-1.0,Exit at 1.36079 via atr_stop -> LOSS (-1.00R)
EURUSD,120,short,2007-08-23T12:00:00+00:00,2007-08-24T16:00:00+00:00,1.3577,1.365961,1.365961,1.351707,loss,-1.0,Exit at 1.36596 via atr_stop -> LOSS (-1.00R)
EURUSD,121,long,2007-10-03T16:00:00+00:00,2007-10-04T20:00:00+00:00,1.4134,1.413917,1.404911,1.418837,win,0.061,Exit at 1.41392 via mean_revert -> WIN (+0.06R)
EURUSD,122,long,2007-10-08T20:00:00+00:00,2007-10-09T12:00:00+00:00,1.4042,1.408421,1.395704,1.409571,win,0.497,Exit at 1.40842 via mean_revert -> WIN (+0.50R)
EURUSD,123,long,2007-10-22T12:00:00+00:00,2007-10-23T08:00:00+00:00,1.4162,1.423234,1.405018,1.423859,win,0.629,Exit at 1.42323 via mean_revert -> WIN (+0.63R)
EURUSD,124,long,2007-11-12T16:00:00+00:00,2007-11-13T04:00:00+00:00,1.4543,1.461707,1.442568,1.462959,win,0.631,Exit at 1.46171 via mean_revert -> WIN (+0.63R)
EURUSD,125,long,2007-11-28T08:00:00+00:00,2007-11-28T16:00:00+00:00,1.4735,1.479993,1.462237,1.481062,win,0.576,Exit at 1.47999 via mean_revert -> WIN (+0.58R)
EURUSD,126,long,2007-11-30T20:00:00+00:00,2007-12-04T04:00:00+00:00,1.4628,1.468062,1.449858,1.473797,win,0.407,Exit at 1.46806 via mean_revert -> WIN (+0.41R)
EURUSD,127,short,2007-12-26T12:00:00+00:00,2007-12-27T12:00:00+00:00,1.4448,1.451899,1.451899,1.43886,loss,-1.0,Exit at 1.45190 via atr_stop -> LOSS (-1.00R)
EURUSD,128,long,2008-01-16T20:00:00+00:00,2008-01-21T04:00:00+00:00,1.4656,1.451095,1.451095,1.478839,loss,-1.0,Exit at 1.45109 via atr_stop -> LOSS (-1.00R)
EURUSD,129,long,2008-03-20T12:00:00+00:00,2008-03-24T16:00:00+00:00,1.5439,1.543866,1.523101,1.56472,loss,-0.002,Exit at 1.54387 via mean_revert -> LOSS (-0.00R)
