position_id,symbol,direction,model,result,exit_reason,signal_id,entry_utc,entry_ist,exit_utc,hour_utc,weekday,lots,entry_price,initial_stop,broker_target,risk_price,risk_points,realized_money,loss_at_sl_money,stop_basis,entry_zone_id,destination_zone_id,destination_rr,spread_at_signal_points,spread_pct_of_risk,round_trip_cost_r,stop_multiple_vs_structural,used_liquidity_pool_stop,minutes_held,realized_r_money_est,realized_r,exit_legs,closed_fraction,destination_confirmed_utc,zone_confirmed_utc,destination_age_hours,zone_age_hours,alert_to_confirm_minutes,zone_width_r,zone_width_points,entry_beyond_proximal_r,stop_pad_beyond_distal_r,campaign_zones_all,campaign_extreme_zone_id,entry_zone_is_extreme_all,entry_zone_extreme_rank,r_from_extreme_zone,extreme_zone_confirmed_utc,live_partial_banked,live_partial_events,live_stop_moves_ok,live_final_stop_r,live_stop_went_positive,live_peak_r_journal,live_stop_clamped_by_broker,entry_bar_open_utc,entry_bar_partial,mfe_r,mae_r,minutes_to_peak,bars_in_window,reached_partial_1_25r,reached_first_trail_1_5r,reached_1r,reached_0_5r,scn_live_ladder_sim_r,scn_live_ladder_sim_reason,scn_fixed_0_75r_r,scn_fixed_0_75r_reason,scn_fixed_1r_r,scn_fixed_1r_reason,scn_fixed_1_25r_r,scn_fixed_1_25r_reason,scn_fixed_2r_r,scn_fixed_2r_reason,scn_destination_only_r,scn_destination_only_reason,scn_partial_1r_then_be_r,scn_partial_1r_then_be_reason,scn_no_partial_trail_from_1_5r_r,scn_no_partial_trail_from_1_5r_reason,scn_be_at_0_75r_then_dest_r,scn_be_at_0_75r_then_dest_reason,scn_be_at_1r_then_dest_r,scn_be_at_1r_then_dest_reason,scn_be_at_1r_target_2r_r,scn_be_at_1r_target_2r_reason,outcome_class
2219976618,GBPUSD,short,aggressive_liquidation,Loss,stop_loss,efa0d654c07432da,2026-08-24T12:35:19.790000+00:00,2026-08-24T18:05:19.790000+05:30,2026-08-24T13:19:18.607000+00:00,12,Mon,0.14,1.36418,1.36494,1.36073,0.00076,76.0,-1113.12,2162.12,liquidity_pool_plus_buffer,15m-1787555700--1-0097e8,4h-1787169600-1-95dc4e,1.85,10.0,6.77,0.1355,1.0,True,44.0,-0.515,-1.0,1,1.0,2026-08-20T12:00:00+00:00,2026-08-24T07:45:00+00:00,96.58,4.83,5.0,0.355,27.0,0.224,0.421,12,15m-1787307300--1-d9703a,False,7,1.816,2026-08-21T11:00:00+00:00,False,0,0,,False,,False,2026-08-24T12:35:00+00:00,True,0.526,-1.145,10.0,9,False,False,False,True,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,ran_then_reverted_before_partial
2221465265,EURCAD,short,aggressive_liquidation,Loss,stop_loss,47bb4fafc4fdac4b,2026-08-24T14:25:17.124000+00:00,2026-08-24T19:55:17.124000+05:30,2026-08-24T14:46:41.923000+00:00,14,Mon,0.16,1.61347,1.6143,1.61118,0.00083,83.0,-1004.65,1127.46,liquidity_pool_plus_buffer,15m-1787578200--1-fe2790,4h-1787529600-1-b380ec,2.35,15.0,16.11,0.3221,1.0,True,21.4,-0.891,-1.0,1,1.0,2026-08-24T08:00:00+00:00,2026-08-24T14:00:00+00:00,6.42,0.42,10.0,0.554,46.0,0.349,0.096,2,15m-1787560200--1-050f39,False,2,0.217,2026-08-24T09:45:00+00:00,False,0,0,,False,,False,2026-08-24T14:25:00+00:00,True,0.241,-1.373,0.0,5,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2229054847,AUDNZD,short,aggressive_liquidation,Profit,stop_loss,8ebbcd0e2ab31e68,2026-08-25T09:50:26.405000+00:00,2026-08-25T15:20:26.405000+05:30,2026-08-25T12:00:41.493000+00:00,9,Tue,0.27,1.20007,1.2006999999999999,1.19679,0.00063,63.0,1166.48,1334.32,liquidity_pool_plus_buffer,15m-1787647500--1-333d7b,4h-1787256000-1-9c418b,3.95,18.0,22.78,0.4557,1.0,True,130.3,0.874,1.122,2,1.0,2026-08-21T08:00:00+00:00,2026-08-25T09:15:00+00:00,97.83,0.58,0.0,0.492,31.0,0.27,0.238,12,15m-1787577300--1-406e47,False,3,0.651,2026-08-24T14:15:00+00:00,True,1,2,1.0,True,1.508,False,2026-08-25T09:50:00+00:00,True,1.667,-0.397,120.0,27,True,True,True,True,1.125,trail_stop,0.75,take_profit,1.0,take_profit,1.25,take_profit,2.0,take_profit,-1.0,stop_loss,1.0,trail_stop,1.0,trail_stop,1.0,trail_stop,1.0,trail_stop,0.0,trail_stop,trailed_winner
2229271794,EURJPY,short,aggressive_liquidation,Loss,stop_loss,1121345ca51c6a2f,2026-08-25T10:25:20.083000+00:00,2026-08-25T15:55:20.083000+05:30,2026-08-25T21:05:50.929000+00:00,10,Tue,0.16,185.77,185.945,184.814,0.175,175.0,-1846.6,2045.04,liquidity_pool_plus_buffer,15m-1787288400--1-244be3,4h-1787155200-1-68ec85,4.83,16.0,8.24,0.1649,1.0,True,640.5,-0.903,-1.0,1,1.0,2026-08-20T04:00:00+00:00,2026-08-21T05:45:00+00:00,126.42,100.67,135.0,0.063,11.0,0.863,0.074,15,15m-1787288400--1-244be3,True,1,0.0,2026-08-21T05:45:00+00:00,False,0,0,,False,,False,2026-08-25T10:25:00+00:00,True,0.6,-0.931,95.0,129,False,False,False,True,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,ran_then_reverted_before_partial
2229567035,AUDUSD,long,aggressive_liquidation,Profit,stop_loss,261a4b10d21bf7ed,2026-08-25T11:15:21.566000+00:00,2026-08-25T16:45:21.566000+05:30,2026-08-25T13:21:20.873000+00:00,11,Tue,0.26,0.71526,0.71467,0.71638,0.00059,59.0,1903.64,1653.0,liquidity_pool_plus_buffer,15m-1787649300-1-6d7379,4h-1787558400--1-63feb2,1.82,9.0,14.84,0.2968,1.0,True,126.0,1.152,1.212,2,1.0,2026-08-24T16:00:00+00:00,2026-08-25T09:45:00+00:00,19.25,1.5,60.0,0.407,24.0,0.373,0.22,3,15m-1787603400-1-350d01,False,3,0.339,2026-08-24T21:00:00+00:00,True,1,2,1.0,True,1.507,False,2026-08-25T11:15:00+00:00,True,1.576,-0.593,115.0,26,True,True,True,True,1.125,trail_stop,0.75,take_profit,1.0,take_profit,1.25,take_profit,2.0,take_profit,1.898,take_profit,1.0,trail_stop,1.0,trail_stop,0.0,trail_stop,1.0,trail_stop,0.0,trail_stop,trailed_winner
2229653939,EURUSD,long,aggressive_liquidation,Profit,take_profit,728293ecae1ad09f,2026-08-25T11:30:20.181000+00:00,2026-08-25T17:00:20.181000+05:30,2026-08-25T13:12:14.263000+00:00,11,Tue,0.16,1.16621,1.16558,1.16749,0.00063,63.0,1695.81,1083.66,liquidity_pool_plus_buffer,15m-1787643000-1-1d60d6,4h-1787515200--1-29b900,1.95,8.0,12.37,0.2475,1.0,True,101.9,1.565,1.643,2,1.0,2026-08-24T08:00:00+00:00,2026-08-25T08:45:00+00:00,27.5,2.75,10.0,0.286,18.0,0.587,0.127,2,15m-1787643000-1-1d60d6,True,1,0.0,2026-08-25T08:45:00+00:00,True,1,2,1.0,True,1.687,False,2026-08-25T11:30:00+00:00,True,2.063,-0.524,100.0,21,True,True,True,True,1.641,take_profit,0.75,take_profit,1.0,take_profit,1.25,take_profit,2.0,take_profit,2.032,take_profit,1.516,take_profit,2.032,take_profit,2.032,take_profit,2.032,take_profit,2.0,take_profit,target_hit
2229881780,EURNZD,long,aggressive_liquidation,Loss,stop_loss,5f9c87dd730b6ac5,2026-08-25T12:05:17.443000+00:00,2026-08-25T17:35:17.443000+05:30,2026-08-25T19:31:22.559000+00:00,12,Tue,0.16,1.95516,1.9535200000000001,1.96361,0.00164,164.0,-1645.98,1855.57,liquidity_pool_plus_buffer,15m-1787565600-1-797c6d,4h-1787241600--1-7e0b74,4.44,22.0,11.86,0.2371,1.0,True,446.1,-0.887,-1.0,1,1.0,2026-08-21T04:00:00+00:00,2026-08-24T11:00:00+00:00,104.08,25.08,10.0,0.061,10.0,0.768,0.171,13,15m-1787520600-1-187729,False,4,0.683,2026-08-23T22:00:00+00:00,False,0,0,,False,,False,2026-08-25T12:05:00+00:00,True,1.079,-1.171,110.0,90,False,False,True,True,-1.0,stop_loss,0.75,take_profit,1.0,take_profit,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,0.5,trail_stop,-1.0,stop_loss,0.0,trail_stop,0.0,trail_stop,0.0,trail_stop,ran_then_reverted_before_partial
2229921396,EURCAD,short,aggressive_liquidation,Loss,stop_loss,974ab2b4130a9d87,2026-08-25T12:10:24.595000+00:00,2026-08-25T17:40:24.595000+05:30,2026-08-25T12:20:28.543000+00:00,12,Tue,0.16,1.61619,1.61656,1.61118,0.00037,37.0,-447.66,751.68,liquidity_pool_plus_buffer,15m-1787654700--1-38747f,4h-1787529600-1-b380ec,7.66,15.0,24.13,0.4826,1.0,True,10.1,-0.596,-1.0,1,1.0,2026-08-24T08:00:00+00:00,2026-08-25T11:45:00+00:00,28.17,0.42,15.0,1.27,47.0,-0.784,0.514,5,15m-1787654700--1-38747f,True,1,0.0,2026-08-25T11:45:00+00:00,False,0,0,,False,,False,2026-08-25T12:10:00+00:00,True,1.135,-1.514,0.0,3,False,False,True,True,-1.0,stop_loss,0.75,take_profit,1.0,take_profit,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,0.5,trail_stop,-1.0,stop_loss,0.0,trail_stop,0.0,trail_stop,0.0,trail_stop,ran_then_reverted_before_partial
2230675041,USDJPY,long,aggressive_liquidation,Loss,stop_loss,fdd784b8fbf3970a,2026-08-25T13:20:24.915000+00:00,2026-08-25T18:50:24.915000+05:30,2026-08-25T19:53:20.036000+00:00,13,Tue,0.19,159.224,159.114,159.591,0.11,110.0,-1378.99,1448.79,15m_zone_distal_plus_buffer,15m-1787619600-1-63dc40,4h-1787068800--1-3f4405,3.11,10.0,8.63,0.1725,1.0,False,392.9,-0.952,-1.0,1,1.0,2026-08-19T04:00:00+00:00,2026-08-25T02:00:00+00:00,153.33,11.33,5.0,0.555,61.0,0.373,0.073,24,15m-1787176800-1-c1ef8d,False,19,9.627,2026-08-19T23:30:00+00:00,False,0,0,,False,,False,2026-08-25T13:20:00+00:00,True,0.927,-1.155,70.0,79,False,False,False,True,-1.0,stop_loss,0.75,take_profit,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,0.0,trail_stop,-1.0,stop_loss,-1.0,stop_loss,ran_then_reverted_before_partial
2231175910,GBPCAD,short,conservative_mss,Loss,stop_loss,5623e5d3143f62c5,2026-08-25T13:55:28.138000+00:00,2026-08-25T19:25:28.138000+05:30,2026-08-26T03:21:34.615000+00:00,13,Tue,0.14,1.88782,1.89047,1.8830900000000002,0.00265,265.0,-2811.88,2940.73,liquidity_pool_plus_buffer,15m-1787652900--1-1ca226,4h-1787529600-1-781ef5,1.66,18.0,6.49,0.1298,1.0,True,806.1,-0.956,-1.0,1,1.0,2026-08-24T08:00:00+00:00,2026-08-25T10:45:00+00:00,29.92,3.17,110.0,0.091,24.0,0.819,0.091,4,15m-1787652900--1-1ca226,True,1,0.0,2026-08-25T10:45:00+00:00,False,0,0,,False,,False,2026-08-25T13:55:00+00:00,True,0.898,-1.011,45.0,161,False,False,False,True,-1.0,stop_loss,0.75,take_profit,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,0.0,trail_stop,-1.0,stop_loss,-1.0,stop_loss,ran_then_reverted_before_partial
2231603787,GBPNZD,long,aggressive_liquidation,Loss,stop_loss,07de30548fdc650b,2026-08-25T14:35:15.026000+00:00,2026-08-25T20:05:15.026000+05:30,2026-08-25T15:34:27.837000+00:00,14,Tue,0.13,2.28442,2.28315,2.2928100000000002,0.00127,127.0,-1034.04,1551.6,15m_zone_distal_plus_buffer,15m-1787565600-1-3403a3,4h-1787241600--1-d99482,4.06,24.0,12.58,0.2515,1.0,False,59.2,-0.666,-1.0,1,1.0,2026-08-21T12:00:00+00:00,2026-08-24T11:00:00+00:00,98.58,27.58,0.0,0.472,60.0,0.441,0.087,13,15m-1787321700-1-aad210,False,5,2.094,2026-08-21T14:45:00+00:00,False,0,0,,False,,False,2026-08-25T14:35:00+00:00,True,0.268,-1.15,50.0,12,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,ran_then_reverted_before_partial
2231796571,AUDCHF,short,aggressive_liquidation,Loss,stop_loss,971fb60d10508cb1,2026-08-25T14:55:25.364000+00:00,2026-08-25T20:25:25.364000+05:30,2026-08-26T01:30:01.501000+00:00,14,Tue,0.27,0.57443,0.57494,0.56938,0.00051,51.0,-1803.51,1931.33,15m_zone_distal_plus_buffer,15m-1787634900--1-8f6388,4h-1787256000-1-b2bfb6,9.15,9.0,16.44,0.3288,1.0,False,634.6,-0.934,-1.0,1,1.0,2026-08-21T04:00:00+00:00,2026-08-25T06:30:00+00:00,106.92,8.42,15.0,0.471,24.0,0.471,0.059,11,15m-1787634900--1-8f6388,True,1,0.0,2026-08-25T06:30:00+00:00,False,0,0,,False,,False,2026-08-25T14:55:00+00:00,True,1.059,-2.196,425.0,127,False,False,True,True,-1.0,stop_loss,0.75,take_profit,1.0,take_profit,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,0.5,trail_stop,-1.0,stop_loss,0.0,trail_stop,0.0,trail_stop,0.0,trail_stop,ran_then_reverted_before_partial
2231797162,NZDJPY,short,aggressive_liquidation,Loss,stop_loss,11816876ac535bcd,2026-08-25T14:55:28.722000+00:00,2026-08-25T20:25:28.722000+05:30,2026-08-25T15:33:52.752000+00:00,14,Tue,0.32,95.046,95.091,94.351,0.045,45.0,-948.14,1147.94,15m_zone_distal_plus_buffer,15m-1787343300--1-e25720,4h-1787212800-1-46d7a9,12.57,14.0,25.68,0.5137,1.0,False,38.4,-0.826,-1.0,1,1.0,2026-08-20T16:00:00+00:00,2026-08-21T20:45:00+00:00,118.92,90.17,15.0,0.511,23.0,0.378,0.111,15,15m-1787343300--1-e25720,True,1,0.0,2026-08-21T20:45:00+00:00,False,0,0,,False,,False,2026-08-25T14:55:00+00:00,True,0.178,-1.422,10.0,8,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2233461904,EURGBP,long,aggressive_liquidation,Profit,stop_loss,1df408f56ee86a68,2026-08-25T19:05:24.426000+00:00,2026-08-26T00:35:24.426000+05:30,2026-08-26T11:25:22.839000+00:00,19,Tue,0.16,0.85568,0.85501,0.85693,0.00067,67.0,624.69,1340.82,liquidity_pool_plus_buffer,15m-1787662800-1-8e94bf,4h-1787284800--1-4d16d6,2.28,13.0,22.2,0.444,1.0,True,980.0,0.466,0.418,1,1.0,2026-08-21T20:00:00+00:00,2026-08-25T14:30:00+00:00,95.08,4.58,60.0,0.687,46.0,0.254,0.06,12,15m-1787653800-1-309846,False,5,0.597,2026-08-25T11:00:00+00:00,False,0,0,,False,,False,2026-08-25T19:05:00+00:00,True,1.104,-0.866,825.0,197,False,False,True,True,1.558,take_profit,0.75,take_profit,1.0,take_profit,1.25,take_profit,2.0,take_profit,1.866,take_profit,1.433,take_profit,1.866,take_profit,1.866,take_profit,1.866,take_profit,2.0,take_profit,partial_winner
2234047604,EURCHF,long,aggressive_liquidation,Profit,stop_loss,2f2f30e5eadc640b,2026-08-25T22:05:21.772000+00:00,2026-08-26T03:35:21.772000+05:30,2026-08-26T21:25:56.490000+00:00,22,Tue,0.16,0.93563,0.93455,0.93988,0.00108,108.0,3775.07,1853.14,15m_zone_distal_plus_buffer,15m-1787551200-1-93ccf4,4h-1787112000--1-086d1b,5.03,25.0,28.3,0.5659,1.0,False,1400.6,2.037,1.713,2,1.0,2026-08-19T16:00:00+00:00,2026-08-24T06:45:00+00:00,150.08,39.33,5.0,0.25,27.0,0.704,0.046,25,15m-1787180400-1-0f6795,False,12,3.583,2026-08-20T00:00:00+00:00,True,1,4,2.0,True,2.554,False,2026-08-25T22:05:00+00:00,True,3.0,-0.269,1015.0,281,True,True,True,True,1.875,trail_stop,0.75,take_profit,1.0,take_profit,1.25,take_profit,2.0,take_profit,1.676,archive_end,1.75,trail_stop,2.5,trail_stop,2.5,trail_stop,2.5,trail_stop,2.0,take_profit,trailed_winner
2234048124,NZDCAD,short,aggressive_liquidation,Profit,stop_loss,6bf2f157b241837f,2026-08-25T22:05:29.193000+00:00,2026-08-26T03:35:29.193000+05:30,2026-08-26T07:48:36.807000+00:00,22,Tue,0.32,0.82682,0.82749,0.81503,0.00067,67.0,4025.08,2288.78,liquidity_pool_plus_buffer,15m-1787690700--1-ddf6fb,4h-1787112000-1-e828f9,12.22,14.0,14.85,0.297,1.0,True,583.1,1.759,2.537,2,1.0,2026-08-19T16:00:00+00:00,2026-08-25T21:45:00+00:00,150.08,0.33,0.0,0.866,58.0,0.075,0.06,23,15m-1787690700--1-ddf6fb,True,1,0.0,2026-08-25T21:45:00+00:00,True,1,2,2.5,True,3.024,False,2026-08-25T22:05:00+00:00,True,3.821,-0.97,505.0,117,True,True,True,True,1.125,trail_stop,0.75,take_profit,1.0,take_profit,1.25,take_profit,2.0,take_profit,7.0,archive_end,1.0,trail_stop,1.0,trail_stop,1.0,trail_stop,1.0,trail_stop,2.0,take_profit,trailed_winner
2237950549,GBPCAD,short,aggressive_liquidation,Loss,stop_loss,059874eb1c08f01d,2026-08-26T11:15:19.090000+00:00,2026-08-26T16:45:19.090000+05:30,2026-08-26T11:30:38.908000+00:00,11,Wed,0.14,1.88954,1.88999,1.8830900000000002,0.00045,45.0,-477.43,720.3,liquidity_pool_plus_buffer,15m-1787736600--1-ce2a7b,4h-1787529600-1-781ef5,9.17,18.0,26.51,0.5302,1.0,True,15.3,-0.663,-1.0,1,1.0,2026-08-24T08:00:00+00:00,2026-08-26T10:15:00+00:00,51.25,1.0,5.0,1.222,55.0,-0.422,0.2,7,15m-1787652900--1-1ca226,False,3,1.422,2026-08-25T10:45:00+00:00,False,0,0,,False,,False,2026-08-26T11:15:00+00:00,True,0.378,-1.178,5.0,4,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,ran_then_reverted_before_partial
2238082823,EURAUD,long,aggressive_liquidation,Profit,stop_loss,c6e3130d243887e2,2026-08-26T11:35:19.933000+00:00,2026-08-26T17:05:19.933000+05:30,2026-08-26T17:34:46.307000+00:00,11,Wed,0.16,1.62428,1.62314,1.62982,0.00114,114.0,869.94,1392.18,liquidity_pool_plus_buffer,15m-1787724000-1-5d0cb0,4h-1787659200--1-1c1192,4.8,17.0,14.75,0.295,1.0,True,359.4,0.625,0.649,2,1.0,2026-08-26T04:00:00+00:00,2026-08-26T07:00:00+00:00,7.58,4.58,5.0,0.5,57.0,0.36,0.14,2,15m-1787724000-1-5d0cb0,True,1,0.0,2026-08-26T07:00:00+00:00,True,1,1,0.0,False,1.297,False,2026-08-26T11:35:00+00:00,True,1.447,-0.833,220.0,72,True,False,True,True,0.625,trail_stop,0.75,take_profit,1.0,take_profit,1.25,take_profit,-1.0,stop_loss,-1.0,stop_loss,0.5,trail_stop,-1.0,stop_loss,0.0,trail_stop,0.0,trail_stop,0.0,trail_stop,trailed_winner
2238351221,XAUUSD,short,aggressive_liquidation,Loss,stop_loss,f8fed4e56e451475,2026-08-26T12:15:23.239000+00:00,2026-08-26T17:45:23.239000+05:30,2026-08-26T12:30:00.289000+00:00,12,Wed,0.04,4625.868,4631.138,4528.395,5.27,5270.0,-2215.68,2714.1,liquidity_pool_plus_buffer,15m-1787732100--1-593b0a,4h-1787256000-1-c8ecb3,14.92,260.0,4.03,0.0806,1.0,True,14.6,-0.816,-1.0,1,1.0,2026-08-21T08:00:00+00:00,2026-08-26T09:30:00+00:00,124.25,2.75,10.0,0.705,3716.0,-0.02,0.315,14,15m-1787584500--1-8f9f8e,False,10,8.991,2026-08-24T16:00:00+00:00,False,0,0,,False,,False,2026-08-26T12:15:00+00:00,True,2.554,-1.485,15.0,4,True,True,True,True,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,ran_past_partial_then_lost
2238706622,NZDCHF,short,aggressive_liquidation,Profit,stop_loss,8cb663778cfae12b,2026-08-26T12:40:19.814000+00:00,2026-08-26T18:10:19.814000+05:30,2026-08-26T15:25:00.684000+00:00,12,Wed,0.32,0.47882,0.47922,0.47544,0.0004,40.0,1893.41,2333.62,15m_zone_distal_plus_buffer,15m-1787702400--1-b1ccf4,4h-1787212800-1-fa95e4,5.78,14.0,25.09,0.5019,1.0,False,164.7,0.811,1.163,2,1.0,2026-08-21T04:00:00+00:00,2026-08-26T02:00:00+00:00,128.67,10.67,10.0,0.45,18.0,0.5,0.05,17,15m-1787702400--1-b1ccf4,True,1,0.0,2026-08-26T02:00:00+00:00,True,1,2,1.0,True,1.51,False,2026-08-26T12:40:00+00:00,True,1.55,-0.75,155.0,34,True,True,True,True,1.125,trail_stop,0.75,take_profit,1.0,take_profit,1.25,take_profit,-1.0,stop_loss,-1.0,stop_loss,0.5,trail_stop,1.0,trail_stop,0.0,trail_stop,0.0,trail_stop,0.0,trail_stop,trailed_winner
2239725524,XAUUSD,short,aggressive_liquidation,Loss,stop_loss,b97e6a82590cce93,2026-08-26T13:55:17.400000+00:00,2026-08-26T19:25:17.400000+05:30,2026-08-26T14:00:08.871000+00:00,13,Wed,0.04,4624.335,4633.666,4528.395,9.331,9331.0,-3921.77,4737.7,liquidity_pool_plus_buffer,15m-1787746500--1-f70308,4h-1787256000-1-c8ecb3,8.34,260.0,2.31,0.0461,1.0,True,4.9,-0.828,-1.0,1,1.0,2026-08-21T08:00:00+00:00,2026-08-26T13:00:00+00:00,125.92,0.92,5.0,0.599,5588.0,0.107,0.294,15,15m-1787584500--1-8f9f8e,False,11,5.124,2026-08-24T16:00:00+00:00,False,0,0,,False,,False,2026-08-26T13:55:00+00:00,True,0.148,-1.001,5.0,2,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2240105070,NZDJPY,long,aggressive_liquidation,Loss,stop_loss,32e0bdfbbb5d8cf8,2026-08-26T14:35:17.842000+00:00,2026-08-26T20:05:17.842000+05:30,2026-08-26T14:57:34.960000+00:00,14,Wed,0.32,94.675,94.585,95.059,0.09,90.0,-1898.53,1697.26,15m_zone_distal_plus_buffer,15m-1787728500-1-4dd425,4h-1787673600--1-fe46ad,4.89,14.0,17.4,0.348,1.0,False,22.3,-1.119,-1.0,1,1.0,2026-08-26T04:00:00+00:00,2026-08-26T08:15:00+00:00,10.58,6.33,0.0,0.411,37.0,0.533,0.056,2,15m-1787728500-1-4dd425,True,1,0.0,2026-08-26T08:15:00+00:00,False,0,0,,False,,False,2026-08-26T14:35:00+00:00,True,-0.044,-1.189,0.0,5,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2241264010,GBPAUD,long,aggressive_liquidation,Loss,stop_loss,6051a0fc6dd6e563,2026-08-26T16:30:14.698000+00:00,2026-08-26T22:00:14.698000+05:30,2026-08-26T21:50:06.706000+00:00,16,Wed,0.13,1.89588,1.89472,1.90503,0.00116,116.0,-1139.35,1209.95,liquidity_pool_plus_buffer,15m-1787753700-1-012ba1,4h-1787673600--1-3209b6,7.35,21.0,17.01,0.3402,1.0,True,319.9,-0.942,-1.0,1,1.0,2026-08-26T04:00:00+00:00,2026-08-26T15:15:00+00:00,12.5,1.25,5.0,0.716,83.0,0.147,0.138,1,15m-1787753700-1-012ba1,True,1,0.0,2026-08-26T15:15:00+00:00,False,0,0,,False,,False,2026-08-26T16:30:00+00:00,True,0.138,-1.595,15.0,64,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2241352320,AUDJPY,short,aggressive_liquidation,Loss,stop_loss,06f887a64d2bacdc,2026-08-26T16:40:40.798000+00:00,2026-08-26T22:10:40.798000+05:30,2026-08-26T17:28:02.209000+00:00,16,Wed,0.27,114.242,114.333,113.932,0.091,91.0,-1621.73,1663.79,liquidity_pool_plus_buffer,15m-1787754600--1-1a04a3,4h-1787630400-1-719b3a,3.29,11.0,11.77,0.2355,1.0,True,47.4,-0.975,-1.0,1,1.0,2026-08-26T00:00:00+00:00,2026-08-26T15:00:00+00:00,16.67,1.67,5.0,0.549,50.0,0.385,0.066,3,15m-1787754600--1-1a04a3,True,1,0.0,2026-08-26T15:00:00+00:00,False,0,0,,False,,False,2026-08-26T16:40:00+00:00,True,-0.044,-1.033,5.0,10,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2242177972,AUDNZD,short,aggressive_liquidation,Loss,stop_loss,38da98bef10f6f13,2026-08-26T19:05:18.017000+00:00,2026-08-27T00:35:18.017000+05:30,2026-08-26T22:00:05.363000+00:00,19,Wed,0.27,1.20668,1.20731,1.19894,0.00063,63.0,-1064.78,1234.17,liquidity_pool_plus_buffer,15m-1787761800--1-3c5417,4h-1787673600-1-0aeaaf,10.46,18.0,24.63,0.4927,1.0,True,174.8,-0.863,-1.0,1,1.0,2026-08-26T04:00:00+00:00,2026-08-26T17:15:00+00:00,15.08,1.83,85.0,0.222,14.0,0.571,0.206,1,15m-1787761800--1-3c5417,True,1,0.0,2026-08-26T17:15:00+00:00,False,0,0,,False,,False,2026-08-26T19:05:00+00:00,True,0.0,-0.921,40.0,36,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
