position_id,signal_id,symbol,direction,model,entry_utc,entry_ist_date,signal_close_utc,entry_price,original_stop,destination_target,broker_target,risk_price,risk_points,destination_target_matches_broker_tp,destination_zone_id,entry_zone_id,destination_rr_signal,destination_rr_fill,model_aggressive,direction_long,used_liquidity_pool_stop,spread_pct_of_risk,round_trip_cost_r,stop_multiple_vs_structural,destination_before_original_stop,destination_label_status,label_start_bar_utc,label_resolution_bar_utc,label_bars_observed,destination_only_r,fill_adverse_slippage_signal_r,destination_confirmation_age_h,destination_origin_age_h,destination_origin_to_bos_bars_4h,entry_zone_age_h,entry_zone_origin_to_bos_bars_15m,alert_to_signal_minutes,destination_width_r,destination_width_signal_r,entry_zone_width_r,fill_beyond_entry_proximal_r,stop_pad_beyond_distal_r,campaign_actionable_count,entry_is_logged_running_extreme,running_extreme_filter_enabled,campaign_fields_available,same_direction_zones_since_destination,all_formed_gap_from_extreme_r,entry_is_extreme_all_formed,formed_opposing_15m_between_count,not_invalidated_opposing_15m_between_count,blocker_history_complete_count,nearest_blocker_distance_r,blocker_total_width_r,clear_path_no_surviving_15m_blocker,destination_prior_selection_count,destination_prior_distinct_entry_zones,hours_since_destination_last_selection,signal5m_body_dir_r,signal5m_range_r,signal5m_close_location,signal5m_rejection_wick_r,signal5m_opposing_wick_r,signal5m_range_vs_prior,signal5m_volume_vs_prior,signal5m_prior_momentum_r,signal5m_prior_range_mean_r,signal5m_spread_r,signal5m_sweep_depth_r,signal5m_close_beyond_confirmation_r,signal5m_zone_penetration_r,signal5m_rejection_from_extreme_r,zone15m_bos_body_dir_r,zone15m_bos_range_r,zone15m_bos_close_location,zone15m_bos_rejection_wick_r,zone15m_bos_opposing_wick_r,zone15m_bos_range_vs_prior,zone15m_bos_volume_vs_prior,zone15m_bos_prior_momentum_r,zone15m_bos_prior_range_mean_r,zone15m_bos_spread_r,zone15m_close_beyond_bos_r,destination4h_bos_body_dir_r,destination4h_bos_range_r,destination4h_bos_close_location,destination4h_bos_rejection_wick_r,destination4h_bos_opposing_wick_r,destination4h_bos_range_vs_prior,destination4h_bos_volume_vs_prior,destination4h_bos_prior_momentum_r,destination4h_bos_prior_range_mean_r,destination4h_bos_spread_r
2231796571,971fb60d10508cb1,AUDCHF,short,aggressive_liquidation,2026-08-25T14:55:25.364000+00:00,2026-08-25,2026-08-25T14:55:00+00:00,0.57443,0.57494,0.56938,0.56938,0.00051,51.0,True,4h-1787256000-1-b2bfb6,15m-1787634900--1-8f6388,9.15,9.902,True,False,False,16.44,0.3288,1.0,False,original_stop_first,2026-08-25T15:00:00+00:00,2026-08-26T01:30:00+00:00,126,-1.0,-0.0707,106.92,114.92,2.0,8.42,5.0,15.0,0.941,0.877,0.471,0.471,0.059,1.0,True,True,True,11,0.0,True,55,10,10,0.275,3.941,False,0,0,,0.4118,0.5686,1.0,0.1569,0.0,1.6571,1.2428,-0.7255,0.3497,0.1765,0.3725,0.1961,0.0784,0.5686,0.451,0.5882,1.0,0.1373,0.0,1.1111,1.5852,0.4314,0.6127,0.1765,0.2157,3.5294,3.8431,0.9235,0.0196,0.2941,1.4412,0.6895,0.9216,2.9559,0.1765
2231797162,11816876ac535bcd,NZDJPY,short,aggressive_liquidation,2026-08-25T14:55:28.722000+00:00,2026-08-25,2026-08-25T14:55:00+00:00,95.046,95.091,94.351,94.351,0.045,45.0,True,4h-1787212800-1-46d7a9,15m-1787343300--1-e25720,12.57,15.444,True,False,False,25.68,0.5137,1.0,False,original_stop_first,2026-08-25T15:00:00+00:00,2026-08-25T15:30:00+00:00,7,-1.0,-0.1789,118.92,126.92,2.0,90.17,2.0,15.0,1.244,1.027,0.511,0.378,0.111,1.0,True,True,True,15,0.0,True,24,9,9,1.422,7.067,False,2,2,95.58,0.6222,0.7556,0.8235,0.0,0.1333,1.1525,1.1374,-0.8,0.6704,0.3111,0.3333,0.2889,0.2667,0.6222,1.2889,1.2889,1.0,0.0,0.0,2.1091,0.9113,0.3556,0.6111,0.3111,0.0444,2.9111,5.0889,0.655,0.4222,1.7556,0.9582,1.565,11.3111,5.7333,0.3111
2233461904,1df408f56ee86a68,EURGBP,long,aggressive_liquidation,2026-08-25T19:05:24.426000+00:00,2026-08-26,2026-08-25T19:05:00+00:00,0.85568,0.85501,0.85693,0.85693,0.00067,67.0,True,4h-1787284800--1-4d16d6,15m-1787662800-1-8e94bf,2.28,1.866,True,True,True,22.2,0.444,1.0,True,destination_first,2026-08-25T19:10:00+00:00,2026-08-26T14:20:00+00:00,231,1.866,0.149,95.08,111.08,4.0,4.58,6.0,60.0,0.328,0.376,0.687,0.254,0.06,1.0,True,True,True,12,0.597,False,30,3,3,0.149,0.701,False,2,2,5.66,0.1343,0.1642,0.9091,0.0149,0.0149,2.4444,1.4521,-0.0896,0.092,0.194,0.0448,0.1045,0.1045,0.1493,0.4179,0.7463,0.66,0.0746,0.2537,2.0,1.0841,0.6119,0.3321,0.194,0.194,0.9851,1.3284,0.8876,0.194,0.1493,1.0595,0.6194,0.3881,1.2948,0.194
2234047604,2f2f30e5eadc640b,EURCHF,long,aggressive_liquidation,2026-08-25T22:05:21.772000+00:00,2026-08-26,2026-08-25T22:05:00+00:00,0.93563,0.93455,0.93988,0.93988,0.00108,108.0,True,4h-1787112000--1-086d1b,15m-1787551200-1-93ccf4,5.03,3.935,True,True,False,28.3,0.5659,1.0,,unresolved,2026-08-25T22:10:00+00:00,,850,,0.2187,150.08,162.08,3.0,39.33,3.0,5.0,0.435,0.532,0.25,0.704,0.046,1.0,True,True,True,25,3.583,False,28,4,4,0.583,0.694,False,0,0,,0.1759,0.2685,0.931,0.0741,0.0185,1.381,0.5755,-0.3889,0.2546,0.2315,0.1296,0.1204,-0.213,0.25,0.5463,0.6204,0.9701,0.0556,0.0185,2.6275,1.2062,-0.0093,0.2407,0.1481,0.3148,6.6574,7.4537,0.9118,0.1389,0.6574,9.2529,3.7523,0.3611,0.8796,0.1481
2234048124,6bf2f157b241837f,NZDCAD,short,aggressive_liquidation,2026-08-25T22:05:29.193000+00:00,2026-08-26,2026-08-25T22:05:00+00:00,0.82682,0.82749,0.81503,0.81503,0.00067,67.0,True,4h-1787112000-1-e828f9,15m-1787690700--1-ddf6fb,12.22,17.597,True,False,True,14.85,0.297,1.0,,unresolved,2026-08-25T22:10:00+00:00,,848,,-0.2878,150.08,162.08,3.0,0.33,4.0,0.0,1.09,0.774,0.866,0.075,0.06,1.0,True,True,True,23,0.0,True,107,16,16,1.239,6.896,False,1,1,144.08,0.2388,0.6567,0.4773,0.0746,0.3433,1.8333,0.7702,0.194,0.3706,0.209,0.1642,0.1493,0.2388,0.3134,0.3731,0.4925,1.0,0.1194,0.0,0.7253,1.9819,0.3134,0.6231,0.6866,0.2537,5.7015,6.2836,0.9264,0.1194,0.4627,2.7973,2.1601,-1.0,2.2052,0.2687
2237950549,059874eb1c08f01d,GBPCAD,short,aggressive_liquidation,2026-08-26T11:15:19.090000+00:00,2026-08-26,2026-08-26T11:15:00+00:00,1.88954,1.88999,1.8830900000000002,1.8830900000000002,0.00045,45.0,True,4h-1787529600-1-781ef5,15m-1787736600--1-ce2a7b,9.17,14.333,True,False,True,26.51,0.5302,1.0,False,original_stop_first,2026-08-26T11:20:00+00:00,2026-08-26T11:30:00+00:00,3,-1.0,-0.3306,51.25,59.25,2.0,1.0,3.0,5.0,3.444,2.283,1.222,-0.422,0.2,1.0,True,True,True,7,1.422,False,35,4,4,3.133,2.844,False,2,2,21.33,0.3111,0.8444,0.6579,0.2444,0.2889,1.2063,1.4751,-1.4889,0.7407,0.4,0.0222,0.5333,0.9778,0.5556,1.0444,1.1556,0.9423,0.0444,0.0667,0.9286,0.8602,0.2667,1.2222,0.4,0.0889,9.8222,11.6444,0.8473,0.0444,1.7778,2.895,1.7701,8.8,4.0556,0.4
2238082823,c6e3130d243887e2,EURAUD,long,aggressive_liquidation,2026-08-26T11:35:19.933000+00:00,2026-08-26,2026-08-26T11:35:00+00:00,1.62428,1.62314,1.62982,1.62982,0.00114,114.0,True,4h-1787659200--1-1c1192,15m-1787724000-1-5d0cb0,4.8,4.86,True,True,True,14.75,0.295,1.0,False,original_stop_first,2026-08-26T11:40:00+00:00,2026-08-26T22:55:00+00:00,136,-1.0,-0.0097,7.58,23.58,4.0,4.58,4.0,5.0,1.351,1.336,0.5,0.36,0.14,1.0,True,True,True,2,0.0,True,20,2,2,0.921,0.351,False,0,0,,0.1667,0.2632,0.8,0.0439,0.0526,1.25,1.3113,-0.1053,0.231,0.1491,0.1053,0.1053,-0.0351,0.2105,0.2281,0.3684,1.0,0.1404,0.0,0.4719,0.8901,0.8772,0.7719,0.1491,0.0351,4.7281,5.7807,0.8847,0.386,0.6667,3.5147,1.436,2.1842,1.8816,0.1491
2238351221,f8fed4e56e451475,XAUUSD,short,aggressive_liquidation,2026-08-26T12:15:23.239000+00:00,2026-08-26,2026-08-26T12:15:00+00:00,4625.868,4631.138,4528.395,4528.395,5.27,5270.0,True,4h-1787256000-1-c8ecb3,15m-1787732100--1-593b0a,14.92,18.496,True,False,True,4.03,0.0806,1.0,False,original_stop_first,2026-08-26T12:20:00+00:00,2026-08-26T12:25:00+00:00,2,-1.0,-0.1835,124.25,136.25,3.0,2.75,5.0,10.0,2.217,1.81,0.705,-0.02,0.315,1.0,True,True,True,14,8.991,False,10,7,7,0.943,9.166,False,0,0,,0.3387,0.6131,0.8084,0.1569,0.1175,1.0853,1.0971,-1.6903,0.7139,0.0493,0.4825,0.0131,0.4526,0.4956,1.5573,1.73,0.9267,0.0459,0.1268,1.4036,1.1045,0.1355,1.164,0.0493,0.9905,5.4655,7.3973,0.8954,1.1581,0.7738,1.2015,0.8234,12.9066,8.1338,0.0493
2238706622,8cb663778cfae12b,NZDCHF,short,aggressive_liquidation,2026-08-26T12:40:19.814000+00:00,2026-08-26,2026-08-26T12:40:00+00:00,0.47882,0.47922,0.47544,0.47544,0.0004,40.0,True,4h-1787212800-1-fa95e4,15m-1787702400--1-b1ccf4,5.78,8.45,True,False,False,25.09,0.5019,1.0,False,original_stop_first,2026-08-26T12:45:00+00:00,2026-08-27T01:05:00+00:00,149,-1.0,-0.2759,128.67,148.67,5.0,10.67,8.0,10.0,3.825,2.742,0.45,0.5,0.05,1.0,True,True,True,17,0.0,True,77,10,10,0.175,3.9,False,1,1,15.66,0.55,0.65,0.8462,0.0,0.1,2.6,1.4685,-0.2,0.3125,0.35,0.425,0.125,-0.175,0.55,0.525,1.8,0.3194,0.05,1.225,4.0,1.913,1.55,0.8938,0.35,1.7,3.325,3.475,0.9784,0.075,0.075,1.3627,0.787,1.275,2.6313,0.35
2239725524,b97e6a82590cce93,XAUUSD,short,aggressive_liquidation,2026-08-26T13:55:17.400000+00:00,2026-08-26,2026-08-26T13:55:00+00:00,4624.335,4633.666,4528.395,4528.395,9.331,9331.0,True,4h-1787256000-1-c8ecb3,15m-1787746500--1-f70308,8.34,10.282,True,False,True,2.31,0.0461,1.0,False,original_stop_first,2026-08-26T14:00:00+00:00,2026-08-26T14:00:00+00:00,1,-1.0,-0.1723,125.92,137.92,3.0,0.92,3.0,5.0,1.252,1.036,0.599,0.107,0.294,1.0,True,True,True,15,5.124,False,10,6,6,2.256,4.768,False,1,1,1.66,0.1425,0.6799,0.7796,0.3875,0.1498,0.7831,1.0557,-1.5315,0.8864,0.0279,0.5256,0.0045,0.3895,0.5301,0.8539,1.7348,0.7515,0.4498,0.431,2.2011,2.2295,-0.3514,1.1331,0.0279,0.2197,3.0868,4.1779,0.8954,0.6541,0.437,1.2015,0.8234,7.2895,4.5939,0.0279
2240105070,32e0bdfbbb5d8cf8,NZDJPY,long,aggressive_liquidation,2026-08-26T14:35:17.842000+00:00,2026-08-26,2026-08-26T14:35:00+00:00,94.675,94.585,95.059,95.059,0.09,90.0,True,4h-1787673600--1-fe46ad,15m-1787728500-1-4dd425,4.89,4.267,True,True,False,17.4,0.348,1.0,False,original_stop_first,2026-08-26T14:40:00+00:00,2026-08-26T14:55:00+00:00,4,-1.0,0.1152,10.58,22.58,3.0,6.33,4.0,0.0,1.056,1.181,0.411,0.533,0.056,1.0,True,True,True,2,0.0,True,19,2,2,0.867,0.644,False,0,0,,0.2556,0.3778,0.8824,0.0778,0.0444,0.9855,0.992,-1.4333,0.4111,0.1556,0.0444,0.2889,0.0,0.3333,0.5667,0.8,0.9722,0.2111,0.0222,1.2973,1.1301,1.0778,0.6111,0.1556,0.3778,4.8667,5.7667,0.9499,0.6111,0.2889,3.3701,1.3969,-2.7444,1.8139,0.1556
2241264010,6051a0fc6dd6e563,GBPAUD,long,aggressive_liquidation,2026-08-26T16:30:14.698000+00:00,2026-08-26,2026-08-26T16:30:00+00:00,1.89588,1.89472,1.90503,1.90503,0.00116,116.0,True,4h-1787673600--1-3209b6,15m-1787753700-1-012ba1,7.35,7.888,True,True,True,17.01,0.3402,1.0,False,original_stop_first,2026-08-26T16:35:00+00:00,2026-08-26T21:50:00+00:00,63,-1.0,-0.0606,12.5,24.5,3.0,1.25,4.0,5.0,1.233,1.158,0.716,0.147,0.138,1.0,True,True,True,1,0.0,True,19,5,5,0.336,1.655,False,0,0,,0.0517,0.2414,0.3929,0.0431,0.1466,0.8358,0.817,-0.5517,0.3003,0.181,0.0086,0.0862,0.1121,0.0948,0.2241,0.5862,0.7206,0.1983,0.1638,0.6834,0.8867,0.6034,0.9332,0.181,0.1379,5.1724,6.7069,0.8869,0.7759,0.7586,3.8137,1.1506,3.819,2.1746,0.181
2241352320,06f887a64d2bacdc,AUDJPY,short,aggressive_liquidation,2026-08-26T16:40:40.798000+00:00,2026-08-26,2026-08-26T16:40:00+00:00,114.242,114.333,113.932,113.932,0.091,91.0,True,4h-1787630400-1-719b3a,15m-1787754600--1-1a04a3,3.29,3.407,True,False,True,11.77,0.2355,1.0,False,original_stop_first,2026-08-26T16:45:00+00:00,2026-08-26T17:25:00+00:00,9,-1.0,-0.029,16.67,36.67,5.0,1.67,2.0,5.0,1.484,1.445,0.549,0.385,0.066,1.0,True,True,True,3,0.0,True,9,3,3,1.022,0.813,False,0,0,,0.2527,0.2967,0.963,0.033,0.011,1.102,0.9615,-0.2637,0.2601,0.1209,0.1923,0.0934,-0.0549,0.2857,0.8132,0.989,0.9,0.0769,0.0989,1.4286,1.0669,0.8791,0.6731,0.1209,0.1099,0.6044,1.3736,0.576,0.1868,0.5824,0.7987,0.3974,0.8242,1.522,0.1209
2242177972,38da98bef10f6f13,AUDNZD,short,aggressive_liquidation,2026-08-26T19:05:18.017000+00:00,2026-08-27,2026-08-26T19:05:00+00:00,1.20668,1.20731,1.19894,1.19894,0.00063,63.0,True,4h-1787673600-1-0aeaaf,15m-1787761800--1-3c5417,10.46,12.286,True,False,True,24.63,0.4927,1.0,False,original_stop_first,2026-08-26T19:10:00+00:00,2026-08-26T22:05:00+00:00,36,-1.0,-0.1373,15.08,27.08,3.0,1.83,3.0,85.0,1.571,1.355,0.222,0.571,0.206,1.0,True,True,True,1,0.0,True,58,2,2,1.143,1.27,False,0,0,,0.4762,0.5714,0.8333,0.0,0.0952,2.88,1.8727,-0.1746,0.2011,0.2857,0.0317,0.4444,-0.0635,0.4762,0.1905,0.5079,0.375,0.0,0.3175,1.1429,1.0588,0.3492,0.4603,0.2857,0.0317,10.4762,12.7778,0.8919,0.9206,1.381,5.7914,1.7001,-2.2222,2.2103,0.2857
2245798310,20c27628a20b2c1d,AUDCAD,short,aggressive_liquidation,2026-08-27T08:35:22.806000+00:00,2026-08-27,2026-08-27T08:35:00+00:00,0.9971,0.99781,0.99138,0.99138,0.00071,71.0,True,4h-1787659200-1-7ebc50,15m-1787814000--1-f78ae6,6.84,8.056,True,False,False,21.96,0.4392,1.0,False,original_stop_first,2026-08-27T08:40:00+00:00,2026-08-27T12:20:00+00:00,45,-1.0,-0.134,28.58,44.58,4.0,0.58,4.0,5.0,2.324,2.013,0.38,0.549,0.07,1.0,True,True,True,5,0.0,True,14,7,7,0.225,2.831,False,0,0,,0.4225,0.4789,0.9412,0.0282,0.0282,1.0794,0.9134,-0.8873,0.4413,0.2535,0.2113,0.2394,-0.1549,0.4507,0.3803,0.507,0.9167,0.0845,0.0423,0.809,1.0798,0.4366,0.6197,0.2535,0.338,5.6479,6.4366,0.8928,0.0986,0.6901,3.0569,1.1399,1.7324,2.2077,0.2535
2245823456,5a44d55a64a25885,USDCAD,short,aggressive_liquidation,2026-08-27T08:40:27.287000+00:00,2026-08-27,2026-08-27T08:40:00+00:00,1.38825,1.38902,1.38628,1.38628,0.00077,77.0,True,4h-1787731200-1-724f86,15m-1787816700--1-f8ec8d,1.98,2.558,True,False,True,15.24,0.3047,1.0,True,destination_first,2026-08-27T08:45:00+00:00,2026-08-27T13:15:00+00:00,55,2.558,-0.1626,16.67,24.67,2.0,0.42,2.0,15.0,0.714,0.599,0.545,0.0,0.455,1.0,True,True,True,3,0.0,True,15,1,1,1.377,0.818,False,0,0,,0.1169,0.4026,0.8387,0.2208,0.0649,1.1698,1.2284,-0.1169,0.3658,0.1818,0.1364,0.2013,0.2987,0.3377,0.5455,0.7662,0.7119,0.0,0.2208,1.1919,1.1464,0.5584,0.6786,0.1818,0.1688,1.9091,4.7922,0.5691,0.8182,2.0649,2.5361,2.2573,4.1948,2.0649,0.1818
2246723445,1356c23f7435cd4a,AUDUSD,short,aggressive_liquidation,2026-08-27T10:40:12.321000+00:00,2026-08-27,2026-08-27T10:40:00+00:00,0.71765,0.71813,0.71505,0.71505,0.00048,48.0,True,4h-1787630400-1-593b9c,15m-1787822100--1-f7c134,5.52,5.417,True,False,True,19.08,0.3815,1.0,False,original_stop_first,2026-08-27T10:45:00+00:00,2026-08-27T11:20:00+00:00,8,-1.0,0.0087,42.67,54.67,3.0,0.92,2.0,20.0,1.75,1.78,0.333,0.583,0.083,2.0,True,True,True,7,1.312,False,15,3,3,0.792,2.146,False,0,0,,0.375,0.5,0.9167,0.0833,0.0417,1.4545,1.3457,-0.625,0.3299,0.1875,0.3958,0.0625,0.0,0.4583,1.0,1.0417,0.96,0.0,0.0417,1.4706,1.0312,0.9583,0.7604,0.1875,0.6042,1.1875,2.9167,0.6929,0.8333,0.8958,1.4973,1.5592,1.125,2.4219,0.1875
2246909612,4290d53d95505f4c,AUDCAD,short,aggressive_liquidation,2026-08-27T11:05:24.580000+00:00,2026-08-27,2026-08-27T11:05:00+00:00,0.99646,0.99765,0.99138,0.99138,0.00119,119.0,True,4h-1787659200-1-7ebc50,15m-1787818500--1-a42864,3.82,4.269,True,False,True,13.85,0.277,1.0,False,original_stop_first,2026-08-27T11:10:00+00:00,2026-08-27T12:15:00+00:00,14,-1.0,-0.0845,31.08,47.08,4.0,1.83,4.0,5.0,1.387,1.27,0.504,0.395,0.101,1.0,True,True,True,7,0.471,False,9,3,3,1.294,0.815,False,1,1,2.49,0.2521,0.2521,1.0,0.0,0.0,1.4286,1.3168,-0.3697,0.1877,0.1513,0.1387,0.1134,-0.1933,0.2521,0.5126,0.5294,1.0,0.0168,0.0,1.4483,1.1198,-0.1261,0.3676,0.1513,0.3529,3.3697,3.8403,0.8928,0.0588,0.4118,3.0569,1.1399,1.0336,1.3172,0.1513
2246932738,3373591a49aae8fb,EURGBP,short,conservative_mss,2026-08-27T11:10:14.645000+00:00,2026-08-27,2026-08-27T11:10:00+00:00,0.85724,0.85773,0.85546,0.85546,0.00049,49.0,True,4h-1787702400-1-8d13fa,15m-1787824800--1-63e1c2,3.04,3.633,False,False,True,23.18,0.4637,1.0,False,original_stop_first,2026-08-27T11:15:00+00:00,2026-08-27T12:50:00+00:00,20,-1.0,-0.1299,19.17,35.17,4.0,0.17,4.0,5.0,0.612,0.535,0.306,0.49,0.204,1.0,True,True,True,2,0.0,True,67,7,7,0.735,2.959,False,0,0,,0.102,0.2041,0.8,0.0612,0.0408,0.5714,0.8613,0.2449,0.3571,0.2653,,0.0816,-0.3469,0.1633,0.0816,0.4898,0.25,0.0408,0.3673,1.3333,0.8238,0.2041,0.3827,0.2653,0.0408,1.7551,2.8367,0.7194,0.2857,0.7959,3.2706,2.5325,1.9184,1.0102,0.2653
2248923114,00d0b824b0d76b86,GBPJPY,long,aggressive_liquidation,2026-08-27T14:35:15.901000+00:00,2026-08-27,2026-08-27T14:35:00+00:00,216.471,216.345,216.747,216.747,0.126,126.0,True,4h-1787731200--1-c91a91,15m-1787834700-1-09f47a,2.12,2.19,True,True,False,17.1,0.342,1.0,False,original_stop_first,2026-08-27T14:40:00+00:00,2026-08-27T14:55:00+00:00,4,-1.0,-0.0219,22.58,30.58,2.0,1.33,2.0,5.0,0.738,0.723,0.73,0.183,0.087,1.0,True,True,True,2,0.881,False,9,0,0,,0.0,True,0,0,,0.1587,0.373,0.7872,0.1349,0.0794,0.7899,0.9409,-1.3571,0.4788,0.1667,0.1111,0.1825,0.254,0.2937,2.0238,2.3333,0.8878,0.0476,0.2619,3.3034,1.1511,-0.7778,0.6667,0.1667,0.9524,1.3651,2.5079,0.7025,0.3968,0.746,1.3058,1.4558,3.5794,2.5714,0.1667
2249163508,2120e88067992103,GBPNZD,long,aggressive_liquidation,2026-08-27T14:55:26.246000+00:00,2026-08-27,2026-08-27T14:55:00+00:00,2.2834,2.28068,2.2928100000000002,2.2928100000000002,0.00272,272.0,True,4h-1787241600--1-d99482,15m-1787694300-1-28781c,3.84,3.46,True,True,False,9.57,0.1914,1.0,False,original_stop_first,2026-08-27T15:00:00+00:00,2026-08-28T01:30:00+00:00,126,-1.0,0.0861,146.92,166.92,5.0,40.67,2.0,175.0,0.614,0.666,0.478,0.482,0.04,1.0,True,True,True,22,0.327,False,68,6,6,0.246,1.739,False,3,3,48.33,0.2059,0.2757,0.9333,0.0515,0.0184,1.0949,1.2067,-0.2206,0.2598,0.0882,0.2151,0.0423,-0.0846,0.2574,0.8529,0.8603,0.9915,0.0,0.0074,3.2727,1.4432,-0.8566,0.329,0.2132,0.0037,1.2096,1.5882,0.956,0.3088,0.0699,1.9548,1.3889,2.5919,1.2289,0.0882
2250339909,4644d275cf34f1c8,EURCHF,long,aggressive_liquidation,2026-08-27T17:50:12.950000+00:00,2026-08-27,2026-08-27T17:50:00+00:00,0.93679,0.93618,0.93868,0.93868,0.00061,61.0,True,4h-1787803200--1-1f64a4,15m-1787847300-1-e7e10d,3.64,3.098,True,True,True,29.7,0.5941,1.0,False,original_stop_first,2026-08-27T17:55:00+00:00,2026-08-27T21:55:00+00:00,49,-1.0,0.1358,5.83,13.83,2.0,0.58,4.0,30.0,0.967,1.095,0.344,0.475,0.18,1.0,True,True,True,1,0.0,True,13,4,4,0.918,0.902,False,0,0,,0.1475,0.2295,0.7143,0.0164,0.0656,1.4737,1.4038,-0.2131,0.2049,0.2623,0.1475,0.0164,-0.0492,0.1639,0.1967,0.3279,0.85,0.082,0.0492,0.8,0.8672,0.3607,0.4221,0.2623,0.1639,3.1475,3.6066,0.9045,0.1148,0.3443,3.3588,1.8818,-1.5574,1.1475,0.2623
2251184276,0f8f7fd709cb928f,EURCAD,long,conservative_mss,2026-08-27T20:55:15.270000+00:00,2026-08-28,2026-08-27T20:55:00+00:00,1.6145,1.61326,1.61696,1.61696,0.00124,124.0,True,4h-1787788800--1-3b40e0,15m-1787859900-1-59d0a2,1.98,1.984,False,True,True,12.08,0.2417,1.0,False,original_stop_first,2026-08-27T21:00:00+00:00,2026-08-28T02:30:00+00:00,67,-1.0,-0.0006,8.92,20.92,3.0,0.17,4.0,5.0,0.798,0.797,0.476,0.315,0.21,1.0,True,True,True,1,0.0,True,19,4,4,0.508,0.581,False,0,0,,0.1694,0.2016,0.88,0.0081,0.0242,1.6129,1.1899,0.1613,0.121,0.121,,0.2016,-0.0484,0.1774,0.2984,0.3065,0.9737,0.0,0.0081,0.9157,0.663,0.0081,0.3347,0.121,0.0081,2.5968,3.0161,0.9011,0.121,0.2984,4.0,1.8195,-1.0,0.7823,0.121
2251314096,8971dfa6d2e42023,GBPCAD,long,aggressive_liquidation,2026-08-27T22:10:17.578000+00:00,2026-08-28,2026-08-27T22:10:00+00:00,1.88326,1.88194,1.88625,1.88625,0.00132,132.0,True,4h-1787760000--1-b09604,15m-1787859900-1-5f8c2f,2.43,2.265,True,True,True,22.25,0.4451,1.0,False,original_stop_first,2026-08-27T22:15:00+00:00,2026-08-28T05:30:00+00:00,88,-1.0,0.0523,10.17,30.17,5.0,1.42,4.0,20.0,0.159,0.167,0.386,0.515,0.098,1.0,True,True,True,2,0.0,True,24,2,2,0.023,0.295,False,0,0,,0.0682,0.0833,1.0,0.0152,0.0,1.0,0.2679,0.1439,0.1338,0.1364,0.0417,0.0417,-0.3106,0.0833,0.2576,0.3561,0.7234,0.0,0.0985,1.0805,0.4784,0.1742,0.3542,0.1364,0.0985,2.1364,3.0606,0.8317,0.4091,0.5152,3.1686,1.6993,0.1591,1.0473,0.1364
2255575169,a92fcf98b9157e34,EURUSD,long,aggressive_liquidation,2026-08-28T12:45:16.205000+00:00,2026-08-28,2026-08-28T12:45:00+00:00,1.16417,1.16382,1.16644,1.16644,0.00035,35.0,True,4h-1787716800--1-b1e4e5,15m-1787910300-1-ce7094,6.15,6.486,True,True,False,21.83,0.4367,1.0,False,original_stop_first,2026-08-28T12:50:00+00:00,2026-08-28T13:55:00+00:00,14,-1.0,-0.0497,44.75,56.75,3.0,1.75,5.0,10.0,2.343,2.238,0.543,0.114,0.343,1.0,True,True,True,9,0.0,True,24,3,3,1.514,1.429,False,0,0,,0.4286,0.7143,0.84,0.1714,0.1143,1.3889,1.2288,-1.0857,0.4952,0.2286,0.1429,0.4571,0.7143,0.6,0.7429,1.2,0.9524,0.4,0.0571,1.2727,0.8189,1.3429,0.9643,0.2286,0.0286,5.3429,9.5429,0.7515,1.8286,2.3714,2.6508,2.421,2.1143,3.5643,0.2286
2255677378,76e590ef396fb9af,GBPUSD,long,aggressive_liquidation,2026-08-28T12:55:24.200000+00:00,2026-08-28,2026-08-28T12:55:00+00:00,1.35846,1.35724,1.3639299999999999,1.3639299999999999,0.00122,122.0,True,4h-1787673600--1-a2c3ef,15m-1787834700-1-49c8cb,6.72,4.484,True,True,False,11.55,0.231,1.0,False,original_stop_first,2026-08-28T13:00:00+00:00,2026-08-28T13:55:00+00:00,12,-1.0,0.4067,44.92,68.92,6.0,23.67,2.0,20.0,1.189,1.675,0.426,0.516,0.057,1.0,True,True,True,5,0.0,True,32,6,6,0.516,1.123,False,0,0,,0.0164,0.1803,0.9545,0.1557,0.0082,0.55,1.2703,-0.2623,0.3033,0.082,0.168,0.0041,0.0082,0.1721,1.041,1.4262,0.8103,0.1148,0.2705,3.0261,1.2119,-0.2705,0.4713,0.082,0.3033,2.8934,4.3197,0.7951,0.541,0.8852,3.6982,2.0105,1.9426,1.2336,0.082
2255946610,06f72595826c67ae,USDJPY,short,aggressive_liquidation,2026-08-28T13:20:27.098000+00:00,2026-08-28,2026-08-28T13:20:00+00:00,159.632,159.684,159.408,159.408,0.052,52.0,True,4h-1787860800-1-345f73,15m-1787918400--1-22f2fa,3.5,4.308,True,False,True,16.27,0.3254,1.0,False,original_stop_first,2026-08-28T13:25:00+00:00,2026-08-28T13:55:00+00:00,7,-1.0,-0.1461,1.33,17.33,4.0,0.83,2.0,0.0,1.981,1.676,0.538,0.288,0.173,1.0,True,True,True,1,0.0,True,18,4,4,1.231,3.0,False,0,0,,0.0769,0.3462,0.9444,0.25,0.0192,0.5143,0.7287,-0.5,0.6795,0.1923,0.1923,0.1346,0.0385,0.3269,1.0,1.2115,0.8571,0.0385,0.1731,2.0323,1.4412,-0.0,0.6346,0.1923,0.5769,2.9038,3.7308,0.7784,0.0,0.8269,1.205,1.0636,4.5577,3.1346,0.1923
