meta_trade_id,meta_symbol,meta_signal_time_utc,k_paths,k_p_target_first,k_p_stop_first,k_p_timeout,k_expected_r,k_median_r,k_expected_r_p25,k_mean_mfe_r,k_mean_mae_r,k_mean_terminal_r,k_p_terminal_favorable,k_dispersion_r,k_mean_bars_to_exit,k_reward_r,k_target_stop_ratio,k_error
trade-7ec6d0a55f3c9c82,NZDUSD,2026-02-20T12:40:00Z,30.0,0.0,0.33333333,0.66666667,0.58632715,1.15360315,-1.0,1.74802837,-0.90545817,1.33778127,1.0,0.53356466,68.36666667,5.80896537,3e-06,
trade-bdabd412cc18c631,USDJPY,2026-02-20T14:00:00Z,30.0,0.0,0.13333333,0.86666667,4.65175114,5.40298547,4.10233407,7.66801354,-0.75846332,5.4653388,1.0,1.14450232,83.5,19.66849259,7.5e-06,
trade-13e9d0690134731d,USDCAD,2026-02-20T16:30:00Z,30.0,0.0,0.0,1.0,-0.39815269,-0.42932808,-0.60881719,0.93075098,-0.70087389,-0.39815269,0.06666667,0.31758445,96.0,1.90654122,1.0,
trade-ca512306abe53991,AUDUSD,2026-02-23T14:40:00Z,30.0,0.66666667,0.33333333,0.0,2.09389049,3.64083574,-1.0,2.70296962,-0.81524918,8.396882,1.0,1.62189199,24.33333333,3.64083574,1.999997,
trade-04eec52c89832256,NZDUSD,2026-02-23T20:30:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.08349686,-1.15484423,0.69218079,0.66666667,1.17643591,21.7,5.26387052,1e-06,
trade-aed8a40ea9eaa613,USDJPY,2026-02-25T00:20:00Z,30.0,0.9,0.1,0.0,2.96390761,3.40434179,3.40434179,4.07444379,-0.50534098,5.16263662,1.0,0.7724986,24.36666667,3.40434179,8.99992,
trade-9d4a6322e986d446,USDJPY,2026-02-25T03:30:00Z,30.0,0.76666667,0.23333333,0.0,4.70358763,6.43946213,6.43946213,5.58342987,-0.62898609,10.21691501,1.0,1.47564844,27.13333333,6.43946213,3.28570449,
trade-b942614b2fc2732e,USDJPY,2026-02-25T13:20:00Z,30.0,0.76666667,0.23333333,0.0,2.38455815,3.41464106,3.41464106,3.48820957,-0.60727713,10.61922715,1.0,2.02376168,26.0,3.41464106,3.28570449,
trade-0ee5d643c8a35a29,AUDUSD,2026-02-25T13:35:00Z,30.0,0.93333333,0.06666667,0.0,2.83532387,3.10927557,3.10927557,3.15718584,-0.51610336,5.3784375,1.0,0.81664245,43.83333333,3.10927557,13.999805,
trade-3b05ed49374ed6cb,GBPUSD,2026-02-25T23:35:00Z,30.0,0.13333333,0.86666667,0.0,-0.19901864,-1.0,-1.0,1.21350594,-1.21260796,11.20529271,1.0,1.94257709,8.83333333,5.0073602,0.15384713,
trade-6796b94d14460ec8,EURUSD,2026-02-26T05:05:00Z,30.0,0.73333333,0.26666667,0.0,2.3030002,3.50409118,0.12602279,3.20340717,-0.72281159,5.78498141,1.0,1.02732613,16.9,3.50409118,2.74999344,
trade-66f21d4dd8d5812d,AUDUSD,2026-02-26T05:30:00Z,30.0,0.3,0.7,0.0,0.73540567,-1.0,-1.0,1.89326086,-1.01043028,15.69335032,1.0,3.49891057,9.3,4.78468558,0.42857224,
trade-918364619ed2931c,EURUSD,2026-02-26T06:55:00Z,30.0,0.4,0.6,0.0,1.30173124,-1.0,-1.0,2.62290964,-0.99033773,9.41216522,1.0,1.55247358,15.56666667,4.75432811,0.66666722,
trade-5e6d884acca7208c,EURUSD,2026-02-26T08:00:00Z,30.0,0.83333333,0.16666667,0.0,1.79077814,2.34893377,2.34893377,2.60271646,-0.61499601,4.61417066,1.0,0.69366384,21.1,2.34893377,4.999976,
trade-fb99c0e15170a93f,AUDUSD,2026-02-27T06:20:00Z,30.0,0.2,0.26666667,0.53333333,1.45267253,1.18569395,-0.63328698,3.33252139,-0.76661881,1.31875253,1.0,0.53085513,69.8,4.95811449,0.75000094,
trade-ccd00068e9e4d1a8,USDJPY,2026-03-02T00:20:00Z,30.0,0.0,0.0,1.0,0.86077017,0.88769793,0.70699203,1.54316284,-0.2620477,0.86077017,1.0,0.2116498,96.0,3.36477985,1.0,
trade-1c1a010103d6e7d0,GBPUSD,2026-03-02T05:55:00Z,30.0,0.9,0.1,0.0,2.39601593,2.77335104,2.77335104,2.81237828,-0.6068304,4.94861839,1.0,1.4515568,51.0,2.77335104,8.99992,
trade-11325fade36a5309,EURUSD,2026-03-02T11:00:00Z,30.0,0.63333333,0.36666667,0.0,1.03876748,2.21910655,-1.0,1.66191759,-0.83210608,7.44869088,1.0,0.57019488,19.7,2.21910655,1.72727074,
trade-7c9d925b1239dcfc,EURUSD,2026-03-03T00:45:00Z,30.0,0.86666667,0.13333333,0.0,2.32924394,2.84143532,2.84143532,2.85705751,-0.57254637,16.01882233,1.0,0.91043039,28.56666667,2.84143532,6.49995875,
trade-752fafc3457d2d0f,EURUSD,2026-03-03T02:25:00Z,30.0,0.4,0.6,0.0,0.90973837,-1.0,-1.0,3.02705957,-1.76598513,21.35800212,1.0,1.36836546,25.86666667,3.77434592,0.66666722,
trade-331bdb726e0c28f8,GBPUSD,2026-03-03T17:40:00Z,30.0,0.6,0.4,0.0,1.63508387,3.39180645,-1.0,2.38416859,-0.91595933,8.76977152,1.0,1.13070801,28.96666667,3.39180645,1.49999875,
trade-89f4a59a0bdd4abc,AUDUSD,2026-03-03T17:40:00Z,30.0,0.9,0.1,0.0,5.07614123,5.75126803,5.75126803,5.3107428,-0.57072773,6.19800039,1.0,0.55667507,53.63333333,5.75126803,8.99992,
trade-47f852f002b376d0,EURUSD,2026-03-04T09:10:00Z,30.0,0.1,0.9,0.0,0.07981975,-1.0,-1.0,1.81284666,-1.31372952,9.9340808,1.0,0.58264361,21.03333333,9.79819751,0.1111121,
trade-1fd715986d058aee,USDJPY,2026-03-04T14:50:00Z,30.0,0.0,0.7,0.3,-0.70112662,-1.0,-1.0,0.62744715,-0.98932103,-0.11233189,0.46666667,0.81158891,55.0,2.36202522,1.43e-06,
trade-2894cb9cf46504a0,EURUSD,2026-03-05T14:05:00Z,30.0,0.0,0.23333333,0.76666667,-0.19116614,-0.39454405,-0.89811849,0.86385379,-0.81725513,-0.21384956,0.3,0.7949272,89.23333333,4.33055132,4.29e-06,
trade-e4df912975d26bfb,GBPUSD,2026-03-05T19:15:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.82004617,-1.26527024,0.90780187,0.6,2.07845564,21.8,11.10240134,1e-06,
trade-73e3d03ef993995d,AUDUSD,2026-03-06T14:05:00Z,30.0,0.16666667,0.16666667,0.66666667,4.07113489,4.99976765,4.65889497,4.40200082,-0.67974055,5.26508657,1.0,0.74063015,77.9,5.60634781,1.0,
trade-fd6aa8b70d10042e,EURUSD,2026-03-06T14:05:00Z,30.0,0.0,0.43333333,0.56666667,3.67622454,6.49761655,-1.0,4.3263676,-0.90857742,7.29198683,1.0,0.83060383,55.16666667,13.20779441,2.31e-06,
trade-13c0ddf7dd6806e3,AUDUSD,2026-03-06T17:50:00Z,30.0,0.16666667,0.63333333,0.2,0.64176705,-1.0,-1.0,1.50596627,-0.93700702,3.58496105,0.96666667,1.96105191,39.76666667,4.85654869,0.26315906,
trade-2841108e34312c84,USDCAD,2026-03-09T00:40:00Z,30.0,1.0,0.0,0.0,1.53134442,1.53134442,1.53134442,1.66193338,-0.37706533,2.29123475,1.0,0.2550406,44.6,1.53134442,1000001.0,
trade-2e7517a88a94b127,AUDUSD,2026-03-09T02:25:00Z,30.0,0.03333333,0.3,0.66666667,3.37587396,4.85413095,-1.0,4.58462697,-0.76991575,4.99774526,1.0,0.61283461,71.43333333,8.53626951,0.11111407,
trade-43840fefa502bc15,EURUSD,2026-03-09T04:05:00Z,30.0,0.0,0.03333333,0.96666667,6.38124352,6.55150522,6.46299513,7.20822138,-0.47850565,6.59433325,1.0,0.45061901,93.06666667,13.20045643,3e-05,
trade-ea2b5393ea52fd0b,USDCAD,2026-03-09T08:05:00Z,30.0,0.36666667,0.63333333,0.0,2.29294438,-1.0,-1.0,4.69051418,-1.09563427,11.93127776,1.0,1.00115407,41.93333333,7.9807574,0.57894803,
trade-f8415ada0d949283,USDCAD,2026-03-09T09:30:00Z,30.0,0.33333333,0.66666667,0.0,0.8296854,-1.0,-1.0,2.35821465,-1.23321433,6.94517478,1.0,0.60932322,37.3,4.4890562,0.50000075,
trade-dd5932b4dcf86995,AUDUSD,2026-03-09T23:25:00Z,30.0,0.96666667,0.03333333,0.0,15.23335824,15.79312921,15.79312921,16.21556479,-0.29227645,12.99883005,1.0,2.05363999,49.16666667,15.79312921,28.99916003,
trade-bcc29cd044369cba,AUDUSD,2026-03-10T00:35:00Z,30.0,1.0,0.0,0.0,5.44563087,5.44563087,5.44563087,5.83169252,-0.51255547,4.64146017,1.0,0.80656697,47.83333333,5.44563087,1000001.0,
trade-b6f07261956f1064,GBPUSD,2026-03-10T00:50:00Z,30.0,0.86666667,0.13333333,0.0,6.7770471,7.97351588,7.97351588,7.20596481,-0.66329046,5.81291139,1.0,0.84733396,37.56666667,7.97351588,6.49995875,
trade-217393ea77a75916,GBPUSD,2026-03-10T05:10:00Z,30.0,0.63333333,0.36666667,0.0,7.52528672,12.46097903,-1.0,8.81013349,-0.89922901,6.76146399,1.0,1.59241986,21.9,12.46097903,1.72727074,
trade-2ddc43a60bddcacc,USDCHF,2026-03-10T11:10:00Z,30.0,0.46666667,0.53333333,0.0,0.4886166,-1.0,-1.0,1.31927438,-0.9496841,4.86557937,1.0,0.42069569,30.76666667,2.18989272,0.87500023,
trade-5e5168d88231961c,GBPUSD,2026-03-10T11:10:00Z,30.0,0.73333333,0.26666667,0.0,1.00009801,1.72740638,-0.3181484,1.62468664,-0.70200435,8.63019922,1.0,0.66478609,16.73333333,1.72740638,2.74999344,
trade-bfea357d52aa4abb,AUDUSD,2026-03-11T02:05:00Z,30.0,0.83333333,0.16666667,0.0,5.53179415,6.83815298,6.83815298,8.00260547,-0.58641383,9.52961628,1.0,2.21216415,20.93333333,6.83815298,4.999976,
trade-4a0fed597046a19b,GBPUSD,2026-03-11T04:55:00Z,30.0,0.56666667,0.36666667,0.06666667,7.67124396,13.72888888,-1.0,9.4367757,-0.78602082,4.15371674,1.0,1.24930834,31.5,13.72888888,1.54545306,
trade-c8e3ceca6b719f61,AUDUSD,2026-03-11T08:20:00Z,30.0,0.6,0.4,0.0,1.30551047,2.84251745,-1.0,3.14238505,-0.69502004,6.37932358,1.0,1.06251504,17.76666667,2.84251745,1.49999875,
trade-3ef2d0dde958e908,AUDUSD,2026-03-11T19:00:00Z,30.0,0.73333333,0.26666667,0.0,2.3125788,3.51715291,0.12928823,3.43071124,-0.59732473,12.52675004,1.0,5.67462328,12.0,3.51715291,2.74999344,
trade-33aac368dc0804ea,AUDUSD,2026-03-11T22:05:00Z,30.0,0.4,0.53333333,0.06666667,1.26948452,-1.0,-1.0,3.17667901,-0.82786267,15.75972921,1.0,7.34595749,58.9,4.34561438,0.75000047,
trade-d2cb99ab75a7afbb,NZDUSD,2026-03-12T07:45:00Z,30.0,0.66666667,0.33333333,0.0,1.58974356,2.88461533,-1.0,2.41807629,-0.91932319,4.71665697,1.0,0.86460548,22.23333333,2.88461533,1.999997,
trade-6eff322cb8aaac91,USDCHF,2026-03-12T08:00:00Z,30.0,0.56666667,0.43333333,0.0,2.57988545,5.31744491,-1.0,3.75328919,-0.8370027,7.54774051,1.0,1.43345135,21.56666667,5.31744491,1.3076916,
trade-e5316c2b50f34305,USDJPY,2026-03-12T13:25:00Z,30.0,0.5,0.5,0.0,2.28470001,2.28470001,-1.0,3.06345142,-1.02333678,5.63562159,1.0,0.93084143,33.3,5.56940002,1.0,
trade-c360afa2372fc618,USDJPY,2026-03-13T02:35:00Z,30.0,0.66666667,0.33333333,0.0,3.4895469,5.73432034,-1.0,4.41472058,-0.72227733,7.65491493,1.0,4.26304714,15.83333333,5.73432034,1.999997,
trade-f419b9e2ee37f9e1,USDCAD,2026-03-13T02:55:00Z,30.0,0.86666667,0.13333333,0.0,3.26364576,3.91959126,3.91959126,3.98175225,-0.33540352,4.24446035,1.0,1.0175395,24.76666667,3.91959126,6.49995875,
trade-0f79ec65f9bb3617,USDCHF,2026-03-13T15:15:00Z,30.0,0.96666667,0.03333333,0.0,2.7971032,2.92803779,2.92803779,3.46125525,-0.46799826,9.87495076,1.0,0.74967233,41.36666667,2.92803779,28.99916003,
trade-ec2da8f20516feaf,USDCAD,2026-03-13T20:20:00Z,30.0,0.7,0.3,0.0,6.83458991,10.1922713,-1.0,7.56741232,-0.67615937,11.86475959,1.0,0.72621516,35.83333333,10.1922713,2.33332889,
trade-e12d5bec260848b5,USDJPY,2026-03-16T02:25:00Z,30.0,0.56666667,0.43333333,0.0,4.46219168,8.63916179,-1.0,5.95969044,-0.83799099,11.09079603,1.0,5.44089313,30.6,8.63916179,1.3076916,
trade-f686a7dcb1f973e0,USDCHF,2026-03-16T07:25:00Z,30.0,0.6,0.4,0.0,6.1875405,10.97923417,-1.0,8.03198387,-0.89096064,14.73007174,1.0,2.6485522,26.16666667,10.97923417,1.49999875,
trade-21da8a08ff30e421,USDCHF,2026-03-16T16:00:00Z,30.0,0.66666667,0.33333333,0.0,1.75205177,3.12807766,-1.0,2.25575621,-0.81049952,4.88979569,1.0,2.31886751,26.96666667,3.12807766,1.999997,
trade-8d318b7e3ac4d434,USDCAD,2026-03-17T16:00:00Z,30.0,0.0,0.33333333,0.66666667,-0.29898934,-0.42747452,-1.0,0.5731318,-0.88290195,-0.0362818,0.43333333,0.83974422,79.36666667,6.9593766,3e-06,
trade-3a081eeaa8d80ec6,GBPUSD,2026-03-17T20:10:00Z,30.0,0.66666667,0.33333333,0.0,3.21723485,5.32585228,-1.0,4.44957698,-0.76346914,15.36743846,1.0,2.64575951,16.3,5.32585228,1.999997,
trade-ae5ef32fa1ca0645,GBPUSD,2026-03-18T01:10:00Z,30.0,0.66666667,0.33333333,0.0,4.68447173,7.5267076,-1.0,6.17330176,-0.76082904,17.77101933,1.0,6.89695502,18.33333333,7.5267076,1.999997,
trade-f5d21511b6616ce7,EURUSD,2026-03-18T01:15:00Z,30.0,0.66666667,0.33333333,0.0,1.95394098,3.43091147,-1.0,3.52035176,-0.77113231,8.62489082,1.0,3.98141537,20.5,3.43091147,1.999997,
trade-27364381ff2d5dec,USDCHF,2026-03-18T01:50:00Z,30.0,0.16666667,0.83333333,0.0,-0.46017065,-1.0,-1.0,0.4514493,-1.05209832,2.50586327,0.96666667,0.90435655,26.3,2.23897611,0.20000096,
trade-8d48dc8018f25dba,EURUSD,2026-03-18T10:15:00Z,30.0,0.83333333,0.16666667,0.0,4.57745794,5.69294953,5.69294953,5.4522015,-0.59112811,5.83384908,1.0,0.88657984,28.4,5.69294953,4.999976,
trade-69c9869a1837178e,EURUSD,2026-03-18T11:40:00Z,30.0,0.93333333,0.06666667,0.0,1.51652579,1.69627763,1.69627763,1.78711784,-0.42137887,2.09248374,1.0,0.33049895,32.63333333,1.69627763,13.999805,
trade-6a7231076f6a1e0a,USDCHF,2026-03-18T14:45:00Z,30.0,0.0,0.03333333,0.96666667,1.65910003,1.6258852,1.04060224,1.98850158,-0.40244202,1.77983212,1.0,0.68007979,93.03333333,4.91785664,3e-05,
trade-aa0356d6cc3534ee,USDCAD,2026-03-18T17:20:00Z,30.0,0.0,0.2,0.8,0.83126132,1.00342871,0.35552005,3.12171206,-0.70218693,1.36930621,1.0,0.68567798,77.86666667,15.36572128,5e-06,
trade-0a327f8a4687ca83,USDCHF,2026-03-19T04:55:00Z,30.0,0.5,0.5,0.0,5.09679726,5.09679726,-1.0,7.1587601,-0.90428093,14.64237133,1.0,0.88437951,34.2,11.19359452,1.0,
trade-0adc160ce76494be,GBPUSD,2026-03-19T05:50:00Z,30.0,0.83333333,0.16666667,0.0,6.59616274,8.11539529,8.11539529,7.15906009,-0.51326099,8.91163547,1.0,0.50435354,43.6,8.11539529,4.999976,
trade-a15a0372940b7ab2,USDCAD,2026-03-19T06:40:00Z,30.0,0.8,0.2,0.0,2.03587131,2.79483914,2.79483914,2.61637859,-0.7314154,5.09597138,1.0,0.80447365,21.26666667,2.79483914,3.999985,
trade-0b1e71a2135a521d,EURUSD,2026-03-19T06:40:00Z,30.0,0.53333333,0.46666667,0.0,3.31109009,7.08329392,-1.0,4.6318694,-0.98470166,9.13988008,1.0,0.5429568,32.46666667,7.08329392,1.14285684,
trade-c265ae0b3ec37d09,EURUSD,2026-03-19T12:35:00Z,30.0,0.3,0.7,0.0,0.01182336,-1.0,-1.0,0.93475286,-1.16144001,3.40684582,1.0,0.36666499,24.13333333,2.37274454,0.42857224,
trade-92a2e2b976c0442e,GBPUSD,2026-03-20T00:00:00Z,30.0,0.46666667,0.46666667,0.06666667,8.46928361,10.25016522,-1.0,10.1293165,-0.64352732,17.16266791,1.0,3.29987835,37.86666667,17.68415556,1.0,
trade-2cd4207e316ea532,NZDUSD,2026-03-20T00:25:00Z,30.0,0.7,0.1,0.2,5.7072629,7.2217787,4.66693215,6.56216886,-0.61451571,7.19445393,1.0,2.2658482,69.33333333,7.2217787,6.99994,
trade-c114c30ec612ca9c,USDJPY,2026-03-20T01:20:00Z,30.0,0.2,0.26666667,0.53333333,5.39957794,7.40279738,0.77545403,6.54516095,-0.60951306,7.64476429,1.0,0.59578112,76.56666667,8.44164851,0.75000094,
trade-4e3fa780339fc8ef,NZDUSD,2026-03-20T06:40:00Z,30.0,0.4,0.6,0.0,2.70730317,-1.0,-1.0,3.80644814,-1.01074854,8.92179061,1.0,1.07247682,20.03333333,8.26825793,0.66666722,
trade-4d2340f43c174cde,USDCHF,2026-03-24T08:15:00Z,30.0,0.13333333,0.8,0.06666667,0.07551493,-1.0,-1.0,1.31688902,-1.23118556,3.09324988,1.0,0.97066764,17.76666667,4.79189191,0.16666771,
trade-87cc2866650cdac2,EURUSD,2026-03-24T14:35:00Z,30.0,0.2,0.43333333,0.36666667,1.26958912,1.6651925,-1.0,2.14044255,-0.80279422,3.91957959,1.0,1.78055177,56.96666667,4.01745259,0.4615397,
trade-0e758c43459dd29c,EURUSD,2026-03-24T18:45:00Z,30.0,0.6,0.36666667,0.03333333,1.48705224,2.9633656,-1.0,2.25808848,-0.79350533,7.03506942,1.0,2.35901941,50.33333333,2.9633656,1.6363619,
trade-2b99dcb9f7851bf0,USDCHF,2026-03-26T15:10:00Z,30.0,0.63333333,0.36666667,0.0,1.08280045,2.28863229,-1.0,1.98171904,-0.84068669,8.65532459,1.0,1.80321073,21.2,2.28863229,1.72727074,
trade-af4963c036690bc0,NZDUSD,2026-03-26T15:15:00Z,30.0,0.53333333,0.46666667,0.0,0.41848251,1.65965471,-1.0,0.99345169,-0.93708822,4.23078021,1.0,0.33111853,21.96666667,1.65965471,1.14285684,
trade-2e8fbc2b271059c5,NZDUSD,2026-03-27T00:35:00Z,30.0,0.73333333,0.26666667,0.0,3.7622089,5.49392122,0.62348031,4.29515262,-0.80971701,7.71308821,1.0,0.37357765,32.73333333,5.49392122,2.74999344,
trade-e29ce6bf01e1049f,USDCHF,2026-03-27T00:55:00Z,30.0,0.63333333,0.36666667,0.0,2.17553834,4.0140079,-1.0,3.2869165,-0.71723321,6.318836,1.0,0.80034978,24.23333333,4.0140079,1.72727074,
trade-fe3b130b80bdaab5,USDCAD,2026-03-27T05:55:00Z,30.0,0.53333333,0.46666667,0.0,3.17508089,6.82827667,-1.0,4.98298145,-0.83720369,7.31693313,1.0,4.00278984,17.8,6.82827667,1.14285684,
trade-d98c84754043bdeb,USDCAD,2026-03-27T09:15:00Z,30.0,0.23333333,0.76666667,0.0,0.74349457,-1.0,-1.0,1.82563068,-1.05955706,6.1535213,1.0,1.21575659,12.6,6.47211961,0.30434873,
trade-788f653990740726,AUDUSD,2026-03-27T14:35:00Z,30.0,0.26666667,0.66666667,0.06666667,0.58194225,-1.0,-1.0,1.55048717,-1.17558177,5.05411003,1.0,1.23870024,26.96666667,3.99195076,0.4000009,
trade-5eb6fee43c8acc94,USDCHF,2026-03-30T07:55:00Z,30.0,0.6,0.23333333,0.16666667,10.92300428,15.19303661,10.46882987,11.98032487,-0.66362964,9.76230906,1.0,1.89861933,42.4,15.19303661,2.57142184,
trade-b36a014eca84dc9b,GBPUSD,2026-03-30T08:40:00Z,30.0,0.6,0.4,0.0,3.84112749,7.06854581,-1.0,4.71156838,-0.84768048,8.4065809,1.0,0.48289082,33.0,7.06854581,1.49999875,
trade-0e9e402e09e57173,NZDUSD,2026-03-30T11:35:00Z,30.0,0.46666667,0.53333333,0.0,1.96501565,-1.0,-1.0,2.96112015,-0.97598,6.62003022,1.0,0.58094802,24.46666667,5.35360496,0.87500023,
trade-434303eb53a57e98,USDCHF,2026-03-30T19:35:00Z,30.0,0.16666667,0.36666667,0.46666667,5.2961325,6.25917874,-1.0,7.19544638,-0.83505687,8.14424659,1.0,2.34660691,62.66666667,12.04345407,0.45454694,
trade-f194603ea6c04aad,USDCAD,2026-03-30T22:20:00Z,30.0,0.46666667,0.53333333,0.0,1.56149478,-1.0,-1.0,3.5506999,-0.68798249,12.93823132,1.0,3.15461206,10.2,4.48891739,0.87500023,
trade-cbd79afb5dba73bd,USDCAD,2026-03-31T03:30:00Z,30.0,0.83333333,0.16666667,0.0,2.28057269,2.93668723,2.93668723,2.93737632,-0.568433,7.09973993,1.0,2.43388493,21.46666667,2.93668723,4.999976,
trade-d3556f98a4c7423a,NZDUSD,2026-03-31T04:05:00Z,30.0,0.56666667,0.43333333,0.0,1.45298974,3.32880543,-1.0,2.14082893,-0.83617682,2.44768666,1.0,0.67403006,34.16666667,3.32880543,1.3076916,
trade-3ffba787d95e3fb9,AUDUSD,2026-03-31T04:55:00Z,30.0,0.0,0.06666667,0.93333333,1.33026211,1.38351172,1.12085171,4.72555956,-0.61525466,1.54303201,1.0,0.49584784,91.36666667,6.44936036,1.5e-05,
trade-70207bd9d3cdc4f9,USDCHF,2026-03-31T06:55:00Z,30.0,0.0,0.13333333,0.86666667,0.81762647,0.78971879,0.48154514,5.8359581,-0.6340381,1.10658319,1.0,0.87168138,84.6,9.39783296,7.5e-06,
trade-1e2f5943415ace59,NZDUSD,2026-03-31T08:55:00Z,30.0,0.7,0.3,0.0,2.20268011,3.5752573,-1.0,2.78141698,-0.75106018,1.17067062,1.0,0.69987545,25.53333333,3.5752573,2.33332889,
trade-d0ffbf4955f03dc0,AUDUSD,2026-03-31T10:25:00Z,30.0,0.0,0.3,0.7,-0.42582107,-0.25232632,-1.0,2.22799162,-0.79851424,-0.04433331,0.33333333,0.43871304,78.23333333,4.74750804,3.33e-06,
trade-d28d1afde9a9da6e,USDCAD,2026-03-31T14:35:00Z,30.0,0.23333333,0.76666667,0.0,0.16478686,-1.0,-1.0,0.95161284,-1.09685431,6.27980868,1.0,1.0091917,12.9,3.99194367,0.30434873,
trade-b402d704f2bfd4d9,NZDUSD,2026-03-31T15:05:00Z,30.0,0.0,0.23333333,0.76666667,1.0252359,1.53074067,0.6236268,2.5101823,-0.85077783,1.72456928,1.0,0.42167256,75.5,4.08698637,4.29e-06,
trade-3f2159846c37078e,GBPUSD,2026-04-01T01:10:00Z,30.0,0.0,0.96666667,0.03333333,-0.94597887,-1.0,-1.0,1.34913352,-1.43472449,-2.68220952,0.13333333,2.69928821,57.33333333,6.52227769,1.03e-06,
trade-7430805cd5a68cc8,NZDUSD,2026-04-01T01:55:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.34213752,-1.22224698,-4.00068903,0.0,0.68312834,10.33333333,2.68407204,1e-06,
trade-0de2ed8c202d6d50,NZDUSD,2026-04-01T05:15:00Z,30.0,0.9,0.1,0.0,2.03734453,2.37482725,2.37482725,2.65447011,-0.58274865,3.8264412,1.0,1.06546934,16.66666667,2.37482725,8.99992,
trade-40d467c204e952a8,USDCAD,2026-04-01T14:50:00Z,30.0,1.0,0.0,0.0,2.2600015,2.2600015,2.2600015,2.31206695,-0.46538328,2.18591862,1.0,0.4104211,51.0,2.2600015,1000001.0,
trade-d1f37419b7d7213a,USDCHF,2026-04-01T17:10:00Z,30.0,1.0,0.0,0.0,4.20778328,4.20778328,4.20778328,4.58152941,-0.2435829,6.62713907,1.0,0.38632471,43.2,4.20778328,1000001.0,
trade-ff5cd59cb80e79ba,NZDUSD,2026-04-01T23:30:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.12615649,-1.48472494,-3.52429767,0.0,2.60032609,12.73333333,6.74193018,1e-06,
trade-599f12d93f159842,USDCAD,2026-04-02T00:25:00Z,30.0,0.43333333,0.56666667,0.0,2.61097884,-1.0,-1.0,4.32310327,-1.24691829,9.2315683,1.0,0.5409087,38.36666667,7.33302809,0.7647063,
trade-410b69d735f7b21b,USDJPY,2026-04-02T00:55:00Z,30.0,0.06666667,0.93333333,0.0,-0.43643971,-1.0,-1.0,0.7725153,-1.71793413,10.69146274,1.0,4.10945081,7.13333333,7.45340434,0.07142957,
trade-1304e9a2e96b64bd,USDCHF,2026-04-05T23:35:00Z,30.0,0.63333333,0.36666667,0.0,2.90700033,5.16894789,-1.0,3.61876027,-0.83917274,2.83833186,1.0,1.163602,23.63333333,5.16894789,1.72727074,
trade-882c56bcf3f68ba7,GBPUSD,2026-04-06T11:10:00Z,30.0,0.0,0.0,1.0,1.79643753,1.76251268,1.51818028,2.51049144,-0.43964188,1.79643753,1.0,0.36705785,96.0,3.59387965,1.0,
trade-ea0e171fed23b115,USDCHF,2026-04-06T12:55:00Z,30.0,0.3,0.7,0.0,0.58570566,-1.0,-1.0,1.4977378,-1.07452447,3.8889053,1.0,0.90642584,21.93333333,4.28568554,0.42857224,
trade-fc67acb02b9c28e7,USDCAD,2026-04-08T02:55:00Z,30.0,0.8,0.2,0.0,6.78876903,8.73596128,8.73596128,7.16382549,-0.64831055,9.11278912,1.0,0.3897306,43.43333333,8.73596128,3.999985,
trade-3da8694a41433b12,AUDUSD,2026-04-08T04:45:00Z,30.0,0.93333333,0.06666667,0.0,17.40886409,18.72378296,18.72378296,18.98116086,-0.11692101,20.81193397,1.0,0.72075969,35.9,18.72378296,13.999805,
trade-c424b4c78d021c66,GBPUSD,2026-04-08T07:50:00Z,30.0,0.93333333,0.06666667,0.0,8.203284,8.86066143,8.86066143,8.75609368,-0.55377203,10.79669266,1.0,0.47544649,35.26666667,8.86066143,13.999805,
trade-3658e02813cc50dd,AUDUSD,2026-04-08T13:00:00Z,30.0,0.9,0.1,0.0,13.86639374,15.51821527,15.51821527,15.62669946,-0.44193094,18.48501748,1.0,1.04891097,40.53333333,15.51821527,8.99992,
trade-5e79b3bf4b69684b,NZDUSD,2026-04-08T15:10:00Z,30.0,0.53333333,0.46666667,0.0,5.44163362,11.07806304,-1.0,6.59015899,-0.90047789,13.74963451,1.0,0.63214747,30.96666667,11.07806304,1.14285684,
trade-82e0c204505c313b,USDCHF,2026-04-08T15:10:00Z,30.0,0.33333333,0.4,0.26666667,1.24562596,0.18533037,-1.0,2.32534913,-0.92301103,3.69340322,0.93333333,2.56070918,61.4,4.7859608,0.83333375,
trade-c8cb1368db96abeb,USDJPY,2026-04-08T16:05:00Z,30.0,0.43333333,0.5,0.06666667,2.39990118,1.9310956,-1.0,3.4603162,-1.29565801,6.76866237,1.0,0.72220128,56.86666667,5.90246441,0.86666693,
trade-18500db3b06ead57,AUDUSD,2026-04-08T20:25:00Z,30.0,0.53333333,0.46666667,0.0,4.31663376,8.9686883,-1.0,6.17625933,-0.64830784,12.59893896,1.0,1.88435256,38.8,8.9686883,1.14285684,
