meta_trade_id,meta_symbol,meta_signal_time_utc,k_paths,k_p_target_first,k_p_stop_first,k_p_timeout,k_expected_r,k_median_r,k_expected_r_p25,k_mean_mfe_r,k_mean_mae_r,k_mean_terminal_r,k_p_terminal_favorable,k_dispersion_r,k_mean_bars_to_exit,k_reward_r,k_target_stop_ratio,k_error
trade-ee11635e0b14373f,USDJPY,2026-05-27T23:00:00Z,30.0,0.0,0.1,0.9,3.99742228,4.39927144,3.94857916,5.07326515,-0.58398384,4.65982257,1.0,0.73621026,87.36666667,8.93203772,1e-05,
trade-0506fb17f39567b7,USDCAD,2026-05-28T08:55:00Z,30.0,1.0,0.0,0.0,2.95708776,2.95708776,2.95708776,3.15536428,-0.2082979,5.78279243,1.0,0.41243175,42.63333333,2.95708776,1000001.0,
trade-0d70c877460cf54c,USDCHF,2026-05-28T10:10:00Z,30.0,1.0,0.0,0.0,4.63791313,4.63791313,4.63791313,4.96076521,-0.37866763,7.72328924,1.0,0.44017227,31.86666667,4.63791313,1000001.0,
trade-0e50515fd2ec673b,USDCHF,2026-05-29T02:10:00Z,30.0,0.0,0.0,1.0,1.45075726,1.4166444,1.15802825,1.84976177,-0.35787103,1.45075726,1.0,0.3593825,96.0,3.99750228,1.0,
trade-c213d27692493ff2,USDCAD,2026-05-29T06:00:00Z,30.0,0.13333333,0.23333333,0.63333333,2.83738,3.63770707,2.10144676,3.86625559,-0.76591087,3.78965188,1.0,1.01171813,80.1,5.48584496,0.57143041,
trade-600cd22d32de7e56,AUDUSD,2026-05-29T20:10:00Z,30.0,0.93333333,0.06666667,0.0,2.98749593,3.27231706,3.27231706,4.16588097,-0.38810669,8.64726597,1.0,0.91536829,31.73333333,3.27231706,13.999805,
trade-0d63e9902a637c60,USDCAD,2026-05-31T23:55:00Z,30.0,0.0,0.7,0.3,-0.50780307,-1.0,-1.0,0.75877989,-1.21401363,1.0862056,0.9,0.74449635,48.96666667,5.26025116,1.43e-06,
trade-48ff5315c177f454,GBPUSD,2026-06-01T06:00:00Z,30.0,0.73333333,0.06666667,0.2,2.52296892,2.98839244,2.55009555,3.00675375,-0.51585282,3.19739488,1.0,1.15862012,57.06666667,2.98839244,10.99985,
trade-4f6d2255162af15a,USDJPY,2026-06-01T16:35:00Z,30.0,0.0,0.0,1.0,3.10776168,3.04873273,2.94393593,3.60847907,-0.11067046,3.10776168,1.0,0.27176198,96.0,6.15082407,1.0,
trade-77d0bf37dd3b722c,USDCHF,2026-06-01T18:55:00Z,30.0,0.93333333,0.0,0.06666667,4.3392385,4.38953785,4.38953785,4.89290438,-0.26829409,5.12092405,1.0,0.73919132,60.13333333,4.38953785,933334.33333333,
trade-c89c3f8d6450e241,USDJPY,2026-06-02T00:30:00Z,30.0,0.93333333,0.06666667,0.0,4.27752966,4.65449606,4.65449606,4.81773375,-0.488547,8.99926343,1.0,0.86474694,34.5,4.65449606,13.999805,
trade-34ad8b9d26d46daa,USDJPY,2026-06-02T06:50:00Z,30.0,0.93333333,0.06666667,0.0,5.20366781,5.64678694,5.64678694,6.12296971,-0.57572712,8.16713286,1.0,1.55967423,36.2,5.64678694,13.999805,
trade-55ab9f1fa1b3adb0,USDJPY,2026-06-02T22:10:00Z,30.0,1.0,0.0,0.0,2.48564434,2.48564434,2.48564434,2.95748661,-0.44198556,5.15496954,1.0,0.44266836,33.86666667,2.48564434,1000001.0,
trade-b0bdc10def0fd66a,USDJPY,2026-06-03T06:05:00Z,30.0,0.83333333,0.0,0.16666667,2.30432791,2.40568768,2.40568768,2.63039811,-0.45441999,2.72068064,1.0,0.89615274,72.93333333,2.40568768,833334.33333333,
trade-619660588f025bb5,USDJPY,2026-06-03T22:15:00Z,30.0,0.96666667,0.03333333,0.0,2.36239784,2.4783426,2.4783426,2.56816013,-0.46729852,4.37836318,1.0,0.41467224,34.36666667,2.4783426,28.99916003,
trade-e590317a4dcd9a41,AUDUSD,2026-06-03T23:45:00Z,30.0,0.5,0.5,0.0,4.16538059,4.16538059,-1.0,5.24337106,-1.03573253,11.06151417,1.0,1.51878046,33.76666667,9.33076117,1.0,
trade-7c1f489a62364543,AUDUSD,2026-06-04T07:50:00Z,30.0,0.36666667,0.63333333,0.0,1.05749252,-1.0,-1.0,2.17294033,-1.24453745,5.41792492,1.0,0.54269662,38.16666667,4.61134324,0.57894803,
trade-b46d7c53b58d510a,USDCHF,2026-06-04T08:20:00Z,30.0,1.0,0.0,0.0,1.82258323,1.82258323,1.82258323,2.10697271,-0.31317704,3.67097616,1.0,0.51520244,58.73333333,1.82258323,1000001.0,
trade-74aee94c69533b70,NZDUSD,2026-06-04T11:05:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.30070831,-1.62425319,1.28050911,1.0,0.30145119,9.46666667,5.67259292,1e-06,
trade-7d3873d9051d074a,AUDUSD,2026-06-04T15:00:00Z,30.0,0.0,0.93333333,0.06666667,-0.91840486,-1.0,-1.0,0.28672264,-1.292626,0.0888939,0.53333333,0.38461439,19.96666667,2.96417802,1.07e-06,
trade-4f2633e5dfc08ad8,AUDUSD,2026-06-04T23:05:00Z,30.0,0.0,0.93333333,0.06666667,-0.90987855,-1.0,-1.0,0.54798235,-1.34714693,1.44411619,1.0,1.04716005,26.96666667,5.99298384,1.07e-06,
trade-83970b9605e6e8b7,NZDUSD,2026-06-05T06:30:00Z,30.0,0.0,0.93333333,0.06666667,-0.9012288,-1.0,-1.0,0.50410375,-1.27108895,0.17101268,0.6,0.72184786,17.5,11.14931898,1.07e-06,
trade-6516581abc595fb8,EURUSD,2026-06-08T01:35:00Z,30.0,0.5,0.2,0.3,5.70760871,7.57487678,6.3723198,6.23096202,-0.80567999,7.41745012,1.0,0.53044577,75.8,7.66876682,2.4999925,
trade-1d8f33136b3d3bcd,AUDUSD,2026-06-08T01:35:00Z,30.0,0.9,0.03333333,0.06666667,5.09856729,5.3520929,5.3520929,5.27533006,-0.50515654,5.65962177,1.0,0.55076926,74.46666667,5.3520929,26.99922002,
trade-ea9225b91894ac5e,GBPUSD,2026-06-08T01:35:00Z,30.0,0.86666667,0.0,0.13333333,7.91981807,7.9705843,7.9705843,8.03875314,-0.29176551,8.00175972,1.0,0.34830646,83.83333333,7.9705843,866667.66666667,
trade-79b37d2bf259fbde,NZDUSD,2026-06-08T07:20:00Z,30.0,0.0,0.5,0.5,1.48680817,1.08129983,-1.0,2.27061089,-1.08060374,3.86637416,1.0,0.50697381,54.03333333,4.87272792,2e-06,
trade-f85d9b579f9e4d20,USDCHF,2026-06-08T14:30:00Z,30.0,0.03333333,0.1,0.86666667,3.705149,4.18796113,3.50139093,4.7984786,-0.42699459,4.30550746,1.0,1.300129,86.33333333,7.8909697,0.33334,
trade-aea0421cce5f90ff,USDCAD,2026-06-08T19:05:00Z,30.0,0.03333333,0.03333333,0.93333333,4.97546406,5.20372934,4.75830701,5.53715725,-0.37364714,5.18439727,1.0,0.55184836,94.86666667,6.63209288,1.0,
trade-33d617539ec298cb,GBPUSD,2026-06-09T00:10:00Z,30.0,0.0,0.96666667,0.03333333,-0.80023058,-1.0,-1.0,0.29534299,-1.6799245,4.5544921,1.0,1.13149013,13.96666667,11.28473058,1.03e-06,
trade-d2587c2eef41218f,NZDUSD,2026-06-09T01:00:00Z,30.0,0.0,0.93333333,0.06666667,-0.80652121,-1.0,-1.0,0.54039078,-1.72656515,2.34205771,1.0,0.90123466,13.5,11.00467589,1.07e-06,
trade-1b1d092999ef63d4,EURUSD,2026-06-09T13:55:00Z,30.0,1.0,0.0,0.0,2.72957621,2.72957621,2.72957621,2.86795444,-0.33113968,3.07389445,1.0,0.30784954,34.8,2.72957621,1000001.0,
trade-634a7f87a2e2d7be,NZDUSD,2026-06-09T15:20:00Z,30.0,0.6,0.0,0.4,1.57678876,1.69603797,1.45719416,1.77107667,-0.25334144,1.43662448,1.0,0.22925277,68.2,1.69603797,600001.0,
trade-f733785ed8c147dd,USDCHF,2026-06-09T16:30:00Z,30.0,0.0,0.03333333,0.96666667,1.72673965,1.69572267,1.23943146,2.77772766,-0.53723158,1.79942394,1.0,0.58865974,92.86666667,14.27127599,3e-05,
trade-1bdd7e5f50aabe3d,NZDUSD,2026-06-09T17:05:00Z,30.0,0.0,0.66666667,0.33333333,-0.66194525,-1.0,-1.0,0.23984688,-1.01078253,-0.4872902,0.26666667,0.57503528,52.53333333,3.61651968,1.5e-06,
trade-cf14be35e6636660,AUDUSD,2026-06-09T19:00:00Z,30.0,0.83333333,0.16666667,0.0,1.49430306,1.99316368,1.99316368,1.8205847,-0.60553877,2.36012495,1.0,0.54544356,52.3,1.99316368,4.999976,
trade-47c952ee413473b0,AUDUSD,2026-06-10T00:50:00Z,30.0,0.63333333,0.33333333,0.03333333,2.25000086,3.92244984,-1.0,2.81381527,-0.82189022,3.65916663,1.0,0.79493526,38.96666667,3.92244984,1.8999973,
trade-b1ef73a3ca5e3241,USDJPY,2026-06-10T01:40:00Z,30.0,1.0,0.0,0.0,2.46593744,2.46593744,2.46593744,2.85775302,-0.4368864,4.21692819,1.0,0.41635654,45.5,2.46593744,1000001.0,
trade-6b5e3f8e92aed17a,USDCAD,2026-06-10T05:35:00Z,30.0,0.0,0.1,0.9,-0.08596739,-0.07352551,-0.33567858,1.5465778,-0.60432506,-0.05560491,0.46666667,0.49215045,91.73333333,6.01494956,1e-05,
trade-63ec736fdd5e9cdb,GBPUSD,2026-06-10T06:25:00Z,30.0,0.33333333,0.0,0.66666667,2.7253262,2.59509407,2.27994253,3.09895135,-0.41244583,2.63620814,1.0,0.5713418,90.96666667,3.45403699,333334.33333333,
trade-6d94bd9c0427882f,USDCHF,2026-06-10T08:50:00Z,30.0,0.86666667,0.13333333,0.0,2.67984968,3.2459804,3.2459804,3.11238203,-0.64157618,3.47986061,1.0,0.53706813,61.73333333,3.2459804,6.49995875,
trade-4265b2808e992988,USDJPY,2026-06-10T22:10:00Z,30.0,0.63333333,0.0,0.36666667,5.05335594,5.28290957,4.81159415,5.46847128,-0.25301585,4.85835399,1.0,0.4237271,75.9,5.28290957,633334.33333333,
trade-bca8151bf5a02a4f,GBPUSD,2026-06-11T01:45:00Z,30.0,0.0,0.63333333,0.36666667,0.20447538,-1.0,-1.0,2.56448368,-0.98329361,1.74371116,0.83333333,1.63829066,43.26666667,9.40081535,1.58e-06,
trade-c206399b0c99496a,USDJPY,2026-06-11T02:35:00Z,30.0,0.6,0.0,0.4,4.29208237,4.69411742,3.86173861,4.77979778,-0.48173929,4.13783881,1.0,0.65186653,81.56666667,4.69411742,600001.0,
trade-b6721adf7d129344,AUDUSD,2026-06-11T03:20:00Z,30.0,0.06666667,0.33333333,0.6,3.06417727,4.64720844,-1.0,3.89059634,-0.85303721,5.1219896,1.0,1.10116863,71.76666667,6.81277718,0.2000024,
trade-37405ead81f52222,AUDUSD,2026-06-11T06:15:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.43426529,-1.34130064,3.76254326,1.0,1.60026845,13.53333333,7.27607643,1e-06,
trade-868a49c3b8195086,NZDUSD,2026-06-11T07:20:00Z,30.0,0.0,0.33333333,0.66666667,2.04286546,3.01491939,-1.0,2.86742705,-0.73722406,3.75146331,1.0,0.66892512,66.16666667,11.13324288,3e-06,
trade-7b281340929ff83c,EURUSD,2026-06-11T10:55:00Z,30.0,0.0,0.1,0.9,1.19034473,1.31626195,1.08250025,2.1336079,-0.63910666,1.43607013,1.0,0.33602897,87.46666667,10.69463031,1e-05,
trade-aacaa5f10e2b6e37,USDCHF,2026-06-11T12:30:00Z,30.0,0.0,0.03333333,0.96666667,1.91049308,1.99722605,1.78271406,3.05009867,-0.63963923,2.01143124,1.0,0.3176364,92.86666667,13.37445018,3e-05,
trade-d8baf14c18bf62fb,EURUSD,2026-06-11T12:30:00Z,30.0,0.0,0.0,1.0,1.29667585,1.31342609,1.09041388,1.92056117,-0.52549843,1.29667585,1.0,0.24886409,96.0,8.31372105,1.0,
trade-88ab52f046a19d1f,USDJPY,2026-06-11T14:40:00Z,30.0,0.0,0.13333333,0.86666667,1.28333922,1.42746675,1.17984193,2.30214882,-0.76113892,1.67838932,1.0,0.56636832,83.86666667,6.10853633,7.5e-06,
trade-e461a1bfbdc3eac3,AUDUSD,2026-06-11T17:25:00Z,30.0,0.0,0.43333333,0.56666667,4.16375435,6.63851248,-1.0,5.92571281,-1.10569161,8.07473275,1.0,1.09111464,60.9,16.32709627,2.31e-06,
trade-523df487e58e5eb2,NZDUSD,2026-06-11T18:50:00Z,30.0,0.0,0.86666667,0.13333333,-0.96634262,-1.0,-1.0,0.17351589,-1.12858136,-1.077067,0.0,0.33282859,59.66666667,2.63704891,1.15e-06,
trade-5e653cf5c7e37885,USDCHF,2026-06-11T18:50:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-0.05814252,-1.06426798,-1.1957728,0.0,0.13939146,34.06666667,2.96242086,1e-06,
trade-3748ee65f8b03d2e,AUDUSD,2026-06-12T01:10:00Z,30.0,0.56666667,0.0,0.43333333,2.58531395,2.80785264,2.38730597,2.81302089,-0.18138513,2.52100812,1.0,0.37480641,85.96666667,2.80785264,566667.66666667,
trade-724392f13b6e958f,EURUSD,2026-06-12T09:10:00Z,30.0,0.5,0.0,0.5,2.3193478,2.52943716,2.19502194,2.5471545,-0.32293787,2.25256303,1.0,0.53529962,79.63333333,2.61134862,500001.0,
trade-2d3483a3cf05fba8,EURUSD,2026-06-12T13:35:00Z,30.0,0.1,0.33333333,0.56666667,2.33678205,3.47014855,-1.0,3.25076172,-0.8172098,3.97684134,1.0,0.94622064,65.16666667,5.76858505,0.3000021,
trade-b0f5721589496ddc,USDJPY,2026-06-15T00:10:00Z,30.0,0.13333333,0.33333333,0.53333333,4.07628153,5.89206061,-1.0,4.89455945,-0.84065959,6.47499194,1.0,0.86791278,65.3,7.94160207,0.4000018,
trade-c9e7a097ee7feff8,AUDUSD,2026-06-15T04:05:00Z,30.0,0.56666667,0.0,0.43333333,9.57552562,10.17024089,8.86198874,10.10970307,-0.26329652,9.16886019,1.0,0.78850398,83.63333333,10.17024089,566667.66666667,
trade-b20a803960f7c8ea,NZDUSD,2026-06-15T08:10:00Z,30.0,0.0,0.06666667,0.93333333,1.86189963,1.72628786,1.36100613,3.41543903,-0.30028051,2.19402973,1.0,1.12570219,92.03333333,8.11469703,1.5e-05,
trade-da01dd1f02c533f2,NZDUSD,2026-06-15T13:05:00Z,30.0,0.0,0.6,0.4,-0.06810084,-1.0,-1.0,1.65249038,-0.86677143,1.09159748,0.86666667,0.92096862,51.06666667,8.96718613,1.67e-06,
trade-415bd1916166114b,NZDUSD,2026-06-15T13:55:00Z,30.0,0.0,0.3,0.7,0.63187816,0.97129262,-1.0,1.97302568,-0.58728569,0.96292724,0.8,0.92778355,71.63333333,7.20029211,3.33e-06,
trade-0aed5695fa4533fd,AUDUSD,2026-06-15T17:45:00Z,30.0,0.0,0.0,1.0,2.85214171,2.77496549,2.58712428,3.41647763,-0.28700795,2.85214171,1.0,0.53802075,96.0,5.90892245,1.0,
trade-b87d507294cad681,USDCAD,2026-06-16T08:15:00Z,30.0,1.0,0.0,0.0,2.49071305,2.49071305,2.49071305,2.71231872,-0.45316574,6.21249193,1.0,0.69386931,14.2,2.49071305,1000001.0,
trade-bbf74687ab42912c,EURUSD,2026-06-16T09:30:00Z,30.0,0.0,0.06666667,0.93333333,1.01167794,1.04542533,0.69856793,1.76135557,-0.5080855,1.17221398,1.0,0.43385765,92.46666667,4.80690712,1.5e-05,
trade-4d0f0848d86e761e,USDCHF,2026-06-16T15:05:00Z,30.0,0.0,0.6,0.4,-0.53722029,-1.0,-1.0,0.38199502,-0.9830799,-0.02776686,0.46666667,0.40648234,64.2,4.49448124,1.67e-06,
trade-44601c93ea0b5e90,USDCAD,2026-06-16T20:20:00Z,30.0,0.0,0.0,1.0,0.88978573,0.95618991,0.43850908,1.77245381,-0.41084579,0.88978573,0.93333333,0.57211042,96.0,3.94921228,1.0,
trade-b942521d0ae0ccf7,EURUSD,2026-06-17T04:25:00Z,30.0,0.0,0.63333333,0.36666667,0.26493691,-1.0,-1.0,1.60807509,-0.9592117,2.00341003,0.9,1.53545706,54.63333333,13.84038758,1.58e-06,
trade-78d8db2b190c9278,USDCAD,2026-06-18T14:20:00Z,30.0,0.96666667,0.03333333,0.0,1.50218982,1.58847223,1.58847223,1.70784868,-0.2406524,7.0339717,1.0,0.85843266,8.86666667,1.58847223,28.99916003,
trade-9c8f4abf0cfdee10,EURUSD,2026-06-18T15:50:00Z,30.0,0.8,0.2,0.0,2.50605865,3.38257332,3.38257332,3.27561521,-0.64358723,12.18290697,1.0,2.98586658,26.06666667,3.38257332,3.999985,
trade-169b2a766ecd25b8,AUDUSD,2026-06-18T16:10:00Z,30.0,0.06666667,0.13333333,0.8,2.85344606,3.17013813,2.53463826,3.48731215,-0.63691021,3.56032853,1.0,1.10470525,89.3,5.58893241,0.50000375,
trade-1d60d2148091bd8a,USDCAD,2026-06-18T20:35:00Z,30.0,0.93333333,0.06666667,0.0,3.25340105,3.55721541,3.55721541,3.87899016,-0.34354969,12.72650058,1.0,2.25465834,51.16666667,3.55721541,13.999805,
trade-848106c55a81ac5d,USDJPY,2026-06-19T08:05:00Z,30.0,0.7,0.0,0.3,3.35160778,3.55631773,3.34137347,3.78146523,-0.18963898,3.6240522,1.0,0.69515159,85.06666667,3.55631773,700001.0,
trade-a6358ef0a11dbec3,USDCHF,2026-06-19T12:55:00Z,30.0,0.36666667,0.1,0.53333333,2.33621617,2.45350966,1.79439762,2.81050829,-0.64868902,2.68027362,1.0,0.86548218,74.23333333,3.6297292,3.66664,
trade-f359778550274fcf,USDCAD,2026-06-19T12:55:00Z,30.0,0.2,0.26666667,0.53333333,1.57103658,1.89440004,-0.3962886,2.23771611,-0.62021081,2.68159956,1.0,0.86716718,64.26666667,3.75293751,0.75000094,
trade-e327024dc4a816f0,USDCAD,2026-06-19T20:25:00Z,30.0,0.2,0.26666667,0.53333333,5.37353917,6.55885873,0.38398955,7.22724742,-0.72805643,6.92121474,1.0,1.46368921,59.06666667,10.15883061,0.75000094,
trade-fa596be2db4ead39,USDCAD,2026-06-21T23:10:00Z,30.0,0.06666667,0.16666667,0.76666667,7.30394408,8.04641308,6.84761274,9.02488973,-0.47597573,8.77319584,1.0,1.38936986,81.06666667,13.53835861,0.4000036,
trade-dfe6aa4fbf27f170,USDCAD,2026-06-22T00:55:00Z,30.0,0.03333333,0.2,0.76666667,7.18371923,8.95263424,6.92917935,9.26760293,-0.57216502,9.18916515,1.0,1.30081365,79.83333333,13.25159666,0.16667083,
trade-110484d1d941b4b3,USDCHF,2026-06-22T01:45:00Z,30.0,0.0,0.13333333,0.86666667,5.27035615,6.1364898,5.21290843,6.51154271,-0.58524641,6.44610719,1.0,1.21498297,86.1,12.75291083,7.5e-06,
trade-a9d55f503bec4079,USDCHF,2026-06-22T12:05:00Z,30.0,0.0,0.0,1.0,2.04646848,2.04495859,1.81366867,2.50348767,-0.40706981,2.04646848,1.0,0.29842659,96.0,7.55533779,1.0,
trade-5fb21a5ca7d71578,EURUSD,2026-06-22T13:15:00Z,30.0,0.0,0.06666667,0.93333333,0.53122793,0.57396576,0.50361474,0.95505165,-0.60051428,0.60595755,0.96666667,0.25411465,92.83333333,3.20365186,1.5e-05,
trade-9053f7f06ed72896,NZDUSD,2026-06-22T14:10:00Z,30.0,0.0,0.7,0.3,-0.32689013,-1.0,-1.0,0.5552642,-1.05114215,1.24684941,1.0,0.41216468,39.16666667,2.64375721,1.43e-06,
trade-8af1adb7efef8e80,GBPUSD,2026-06-23T01:00:00Z,30.0,0.26666667,0.13333333,0.6,2.30081356,2.46582031,1.22295339,3.33671165,-0.66750728,3.14879962,0.96666667,1.66779358,77.96666667,4.36403767,1.9999925,
trade-4d7ae16ad2ef2d32,EURUSD,2026-06-23T03:05:00Z,30.0,0.0,0.06666667,0.93333333,5.96065881,6.63735274,5.480194,6.74439351,-0.33566149,6.4763901,1.0,0.98167557,90.43333333,14.27692236,1.5e-05,
trade-d531216ecbf5002a,EURUSD,2026-06-23T04:00:00Z,30.0,0.0,0.4,0.6,3.34894316,5.06829888,-1.0,4.74137228,-1.05095557,6.2859483,1.0,1.06580008,67.43333333,14.96804086,2.5e-06,
trade-b8fa33c1ca448e09,USDCAD,2026-06-23T11:20:00Z,30.0,0.0,0.0,1.0,1.59141391,1.66384862,1.43438538,2.6006902,-0.3697724,1.59141391,1.0,0.27078007,96.0,7.9457376,1.0,
trade-002ed8d26d5bae34,USDCHF,2026-06-23T12:05:00Z,30.0,0.0,0.0,1.0,3.21135288,3.26517168,2.8721236,4.48410113,-0.35901924,3.21135288,1.0,0.50800689,96.0,15.28986246,1.0,
trade-58188011aa35af03,EURUSD,2026-06-23T20:05:00Z,30.0,0.53333333,0.46666667,0.0,4.58083978,9.46407458,-1.0,6.92513745,-1.25635519,14.55542397,1.0,1.1247867,29.63333333,9.46407458,1.14285684,
trade-6d83d147bbca6c37,USDCHF,2026-06-24T01:45:00Z,30.0,0.0,0.0,1.0,1.84786923,1.78490966,1.37557107,2.75789001,-0.29071254,1.84786923,1.0,0.78274523,96.0,11.32739605,1.0,
trade-81c128eedec85a25,USDCAD,2026-06-24T05:05:00Z,30.0,0.6,0.0,0.4,7.58333605,8.63986788,6.20747517,8.42241351,-0.28828795,6.68599979,1.0,1.02229226,80.1,8.63986788,600001.0,
trade-25baba3e5fdef82c,NZDUSD,2026-06-24T05:50:00Z,30.0,0.03333333,0.6,0.36666667,2.69721732,-1.0,-1.0,3.97905742,-1.21579474,8.39309236,1.0,0.79764576,44.06666667,9.81319587,0.05555713,
trade-0ce548229348cdaa,USDCAD,2026-06-24T12:20:00Z,30.0,0.2,0.16666667,0.63333333,6.55561024,7.64987635,7.00996705,7.455601,-0.65061526,7.80118616,1.0,0.66423805,77.36666667,9.39050291,1.1999988,
trade-1b1bb0467cb4c673,USDCAD,2026-06-24T18:30:00Z,30.0,0.1,0.2,0.7,5.32544274,6.52367706,5.74681611,6.30857021,-0.67699363,6.81943109,1.0,0.65006102,79.2,8.57671944,0.5000025,
trade-c595900d1577ad1d,USDCAD,2026-06-25T02:10:00Z,30.0,0.0,0.0,1.0,3.62356794,3.64491256,3.20130672,4.43003791,-0.39495236,3.62356794,1.0,0.51762764,96.0,6.66024156,1.0,
trade-bb81cbdcb05e08e5,NZDUSD,2026-06-25T02:40:00Z,30.0,0.0,0.2,0.8,3.44397793,4.35407881,3.8018738,3.99253921,-0.7789601,4.61832998,1.0,0.4892483,83.46666667,9.92634703,5e-06,
trade-b139ba86266503f7,USDCHF,2026-06-25T11:45:00Z,30.0,0.86666667,0.1,0.03333333,2.20545722,2.57028317,2.57028317,2.44069965,-0.66736941,2.11571601,1.0,0.33536555,43.26666667,2.57028317,8.66659,
trade-feb75aacd23af415,AUDUSD,2026-06-25T20:10:00Z,30.0,0.6,0.33333333,0.06666667,0.68728292,1.59817365,-1.0,1.38443503,-0.82157871,1.76306249,1.0,0.92390856,47.76666667,1.59817365,1.7999976,
trade-1993f7babe494df3,USDCAD,2026-06-26T00:00:00Z,30.0,0.36666667,0.06666667,0.56666667,1.53610485,1.7529129,1.41680519,1.79932018,-0.53042286,1.66454831,1.0,0.42646996,84.16666667,2.02504235,5.4999325,
trade-7e975a9351943ebf,NZDUSD,2026-06-26T06:15:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.2202872,-1.21830603,-0.34340314,0.36666667,0.71615742,21.53333333,11.46026789,1e-06,
trade-8491728d3610b170,AUDUSD,2026-06-26T06:20:00Z,30.0,0.0,0.96666667,0.03333333,-0.96667291,-1.0,-1.0,0.3820574,-1.27799791,-0.17478868,0.36666667,0.68777395,24.43333333,11.28832518,1.03e-06,
trade-cbeeb2c8d2b3921a,USDCHF,2026-06-26T12:15:00Z,30.0,0.23333333,0.76666667,0.0,-0.33326499,-1.0,-1.0,0.85232013,-1.26286016,5.24120345,1.0,0.90799708,9.33333333,1.85743575,0.30434873,
trade-b306ab722572275e,NZDUSD,2026-06-26T14:25:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-0.01708774,-1.14770878,-1.38556428,0.0,0.38304602,9.06666667,5.53737859,1e-06,
trade-eac73320542ecba0,AUDUSD,2026-06-29T04:10:00Z,30.0,0.0,0.36666667,0.63333333,0.36191106,0.75339026,-1.0,1.36239366,-0.89329399,1.25730875,1.0,0.56582716,73.76666667,11.80336616,2.73e-06,
trade-cc2d7c43ff8cd41b,EURUSD,2026-06-29T22:30:00Z,30.0,0.13333333,0.3,0.56666667,6.12220756,8.4604642,-1.0,7.4879591,-0.83298543,8.84645729,1.0,1.12642966,65.7,11.39639012,0.4444463,
trade-f88a697647509e92,GBPUSD,2026-06-29T23:00:00Z,30.0,0.7,0.3,0.0,8.29200121,12.27428744,-1.0,9.10186634,-0.80080301,11.50692195,1.0,1.14331492,33.7,12.27428744,2.33332889,
trade-f5c3dd93b0319738,USDCAD,2026-06-30T08:15:00Z,30.0,1.0,0.0,0.0,1.78676078,1.78676078,1.78676078,1.94467565,-0.37537879,4.32310482,1.0,0.43699364,14.36666667,1.78676078,1000001.0,
trade-6eb33ff7ae391c2a,AUDUSD,2026-06-30T22:50:00Z,30.0,0.6,0.0,0.4,3.6505803,4.02219679,3.26935855,4.16346468,-0.38069479,3.38658769,1.0,0.5154349,76.4,4.02219679,600001.0,
trade-95b7a01cc01cac03,USDJPY,2026-07-01T07:30:00Z,30.0,0.7,0.06666667,0.23333333,8.3291326,9.25115291,8.8334228,8.90479843,-0.5168973,8.87545338,1.0,0.68589619,76.46666667,9.25115291,10.4998575,
trade-e28126164783d74d,GBPUSD,2026-07-01T09:10:00Z,30.0,0.0,0.86666667,0.13333333,-0.9012279,-1.0,-1.0,1.6270612,-1.06520555,-0.92915032,0.1,0.59822216,64.36666667,3.67067129,1.15e-06,
trade-23ed2d947134dd04,NZDUSD,2026-07-01T13:40:00Z,30.0,0.3,0.63333333,0.06666667,1.0060277,-1.0,-1.0,2.00387748,-1.02091601,3.77681722,1.0,0.88053183,32.03333333,4.95432452,0.47368504,
trade-b3366764a586464e,EURUSD,2026-07-02T00:25:00Z,30.0,0.0,0.66666667,0.33333333,1.05433168,-1.0,-1.0,2.67004697,-1.14227908,4.97413606,1.0,1.853544,40.4,11.41542154,1.5e-06,
trade-3355765b87e2b5ec,NZDUSD,2026-07-02T01:20:00Z,30.0,0.0,0.56666667,0.43333333,-0.01625026,-1.0,-1.0,1.73326573,-0.89993651,1.5742085,0.86666667,1.23694998,60.2,4.84870363,1.76e-06,
trade-0421376f21cbb436,EURUSD,2026-07-02T03:30:00Z,30.0,0.0,0.53333333,0.46666667,1.41049273,-1.0,-1.0,2.81474347,-1.1470348,4.7495998,1.0,1.83519587,60.5,8.75600826,1.87e-06,
trade-083186e9c30664aa,USDJPY,2026-07-02T21:15:00Z,30.0,0.5,0.5,0.0,0.60039307,0.60039307,-1.0,2.28089261,-1.50850859,7.52005159,1.0,1.78266665,24.5,2.20078614,1.0,
trade-a800170294d8c398,EURUSD,2026-07-03T01:10:00Z,30.0,0.76666667,0.23333333,0.0,2.33594146,3.351228,3.351228,2.67406091,-0.78633336,6.54429384,1.0,0.96190494,44.2,3.351228,3.28570449,
trade-62c61b5818822f22,GBPUSD,2026-07-03T02:35:00Z,30.0,0.23333333,0.0,0.76666667,6.99392359,6.95146507,6.41698338,7.56293718,-0.05721296,6.7468077,1.0,0.6734969,91.4,8.15604984,233334.33333333,
